timestamp,fecha,hora,open,high,low,close,spread,fuerza_cuerpo,fuerza_mecha,score,rsi,ema,momentum,variacion,alcista,volumen_tick,spike_real,spike_anticipado,ganancia_esperada,duracion_estimada,operacion_exitosa
1751275680,06-30-25,9:28:00,16557.608,16557.608,16556.625,16556.625,0.983,0.983,0,0,0,16561.12775,-0.988,-5.96704E-05,0,60,0,0,0,0,0
1751275740,06-30-25,9:29:00,16556.602,16556.602,16555.765,16555.765,0.837,0.837,0,0,0,16560.15269,-0.86,-0.000051943,0,60,0,0,0,0,0
1751275800,06-30-25,9:30:00,16555.761,16555.761,16554.721,16554.721,1.04,1.04,0,0,0,16559.16517,-1.044,-6.30596E-05,0,60,0,0,0,0,0
1751275860,06-30-25,9:31:00,16554.71,16554.71,16553.829,16553.829,0.881,0.881,0,0,0,16558.19496,-0.892,-5.38819E-05,0,60,0,0,0,0,0
1751275920,06-30-25,9:32:00,16553.799,16553.799,16552.756,16552.756,1.043,1.043,0,0,0,16557.20606,-1.073,-6.48188E-05,0,60,0,0,0,0,0
1751275980,06-30-25,9:33:00,16552.721,16552.721,16551.825,16551.825,0.896,0.896,0,0,0,16556.22768,-0.931,-5.62444E-05,0,60,0,0,0,0,0
1751276040,06-30-25,9:34:00,16551.803,16551.803,16550.697,16550.697,1.106,1.106,0,0,0,16555.22209,-1.128,-6.81496E-05,0,60,0,0,0,0,0
1751276100,06-30-25,9:35:00,16550.685,16550.685,16549.681,16549.681,1.004,1.004,0,0,0,16554.21462,-1.016,-6.13871E-05,0,60,0,0,0,0,0
1751276160,06-30-25,9:36:00,16549.67,16549.67,16548.872,16548.872,0.798,0.798,0,0,0,16553.24323,-0.809,-4.88831E-05,0,60,0,0,0,0,0
1751276220,06-30-25,9:37:00,16548.847,16548.847,16547.697,16547.697,1.15,1.15,0,0,0,16552.23482,-1.175,-7.10018E-05,0,60,0,0,0,0,0
1751276280,06-30-25,9:38:00,16547.694,16547.694,16546.763,16546.763,0.931,0.931,0,0,0,16551.23993,-0.934,-5.64429E-05,0,60,0,0,0,0,0
1751276340,06-30-25,9:39:00,16546.731,16546.731,16545.611,16545.611,1.12,1.12,0,0,0,16550.21649,-1.152,-6.96209E-05,0,60,0,0,0,0,0
1751276400,06-30-25,9:40:00,16545.588,16545.588,16544.644,16544.644,0.944,0.944,0,0,0,16549.2033,-0.967,-5.84445E-05,0,60,0,0,0,0,0
1751276460,06-30-25,9:41:00,16544.621,16544.621,16543.626,16543.626,0.995,0.995,0,0,0,16548.18924,-1.018,-6.15305E-05,0,60,0,0,0,0,0
1751276520,06-30-25,9:42:00,16543.618,16543.618,16542.651,16542.651,0.967,0.967,0,0,0,16547.18228,-0.975,-5.89351E-05,0,60,0,0,0,0,0
1751276580,06-30-25,9:43:00,16542.636,16542.636,16541.668,16541.668,0.968,0.968,0,0,0,16546.17968,-0.983,-5.94222E-05,0,60,0,0,0,0,0
1751276640,06-30-25,9:44:00,16541.645,16541.645,16540.475,16540.475,1.17,1.17,0,0,0,16545.14246,-1.193,-7.21209E-05,0,60,0,0,0,0,0
1751276700,06-30-25,9:45:00,16540.468,16540.468,16539.549,16539.549,0.919,0.919,0,0,0,16544.12546,-0.926,-5.59839E-05,0,60,0,0,0,0,0
1751276760,06-30-25,9:46:00,16539.517,16539.517,16538.558,16538.558,0.959,0.959,0,0,0,16543.11319,-0.991,-0.000059917,0,60,0,0,0,0,0
1751276820,06-30-25,9:47:00,16538.531,16538.531,16537.46,16537.46,1.071,1.071,0,0,0,16542.08533,-1.098,-6.63903E-05,0,60,0,0,0,0,0
1751276880,06-30-25,9:48:00,16537.42,16537.42,16536.41,16536.41,1.01,1.01,0,0,0,16541.05345,-1.05,-6.34922E-05,0,60,0,0,0,0,0
1751276940,06-30-25,9:49:00,16536.392,16536.392,16535.416,16535.416,0.976,0.976,0,0,0,16540.02845,-0.994,-6.01098E-05,0,60,0,0,0,0,0
1751277000,06-30-25,9:50:00,16535.403,16535.403,16534.367,16534.367,1.036,1.036,0,0,0,16538.99909,-1.049,-6.34396E-05,0,54,0,0,0,0,0
1751277060,06-30-25,9:51:00,16534.332,16534.332,16533.424,16533.424,0.908,0.908,0,0,0,16537.98543,-0.943,-5.70327E-05,0,118,0,0,0,0,0
1751277060,06-30-25,9:51:00,16534.332,16534.332,16533.424,16533.424,0.908,0.908,0,0,0,16537.15607,0,0,0,118,0,0,0,0,0
1751277120,06-30-25,9:52:00,16533.404,16533.404,16532.352,16532.352,1.052,1.052,0,0,0,16536.2826,-1.072,-6.48384E-05,0,119,0,0,0,0,0
1751277120,06-30-25,9:52:00,16533.404,16533.404,16532.352,16532.352,1.052,1.052,0,0,0,16535.56794,0,0,0,119,0,0,0,0,0
1751303628,06-30-25,17:13:48,16612.375,16612.375,16612.194,16612.194,0.181,0.181,0,0,50,16612.194,0,0,0,12,0,0,0,0,0
1751303640,06-30-25,17:14:00,16612.179,16612.179,16611.223,16611.223,0.956,0.956,0,0,50,16612.01745,-0.971,-0.000058451,0,60,0,0,0,0,0
1751303700,06-30-25,17:15:00,16611.21,16611.21,16610.105,16610.105,1.105,1.105,0,0,50,16611.66974,-1.118,-6.73039E-05,0,60,0,1,-8.02,3,0
1751303760,06-30-25,17:16:00,16610.084,16610.084,16608.98,16608.98,1.104,1.104,0,0,50,16611.18069,-1.125,-6.77299E-05,0,60,0,1,-9.145,2,0
1751303820,06-30-25,17:17:00,16608.968,16608.968,16607.881,16607.881,1.087,1.087,0,0,50,16610.58075,-1.099,-0.000066169,0,60,0,1,-10.244,1,0
1751303880,06-30-25,17:18:00,16607.868,16618.547,16607.523,16618.125,11.024,10.257,0.767,0.961719884,50,16611.95243,10.244,0.000616816,1,60,1,1,-10.786,3,0
1751303940,06-30-25,17:19:00,16618.124,16618.124,16617.167,16617.167,0.957,0.957,0,0,50,16612.90053,-0.958,-5.76479E-05,0,60,0,1,-11.744,2,0
1751304000,06-30-25,17:20:00,16617.141,16617.141,16616.203,16616.203,0.938,0.938,0,0,50,16613.50098,-0.964,-5.80123E-05,0,60,0,1,-12.708,1,0
1751304060,06-30-25,17:21:00,16616.191,16629.016,16615.452,16628.911,13.564,12.72,0.844,0.992258921,50,16616.3028,12.708,0.000764796,1,60,1,0,0,0,0
1751304120,06-30-25,17:22:00,16628.891,16628.891,16627.978,16627.978,0.913,0.913,0,0,50,16618.42557,-0.933,-5.61071E-05,0,60,0,0,0,0,0
1751304180,06-30-25,17:23:00,16627.962,16627.962,16627.025,16627.025,0.937,0.937,0,0,50,16619.9891,-0.953,-0.000057313,0,60,0,0,0,0,0
1751304240,06-30-25,17:24:00,16627.018,16627.018,16625.964,16625.964,1.054,1.054,0,0,50,16621.07545,-1.061,-6.38118E-05,0,60,0,0,0,0,0
1751304300,06-30-25,17:25:00,16625.942,16625.942,16624.935,16624.935,1.007,1.007,0,0,50,16621.77718,-1.029,-6.18911E-05,0,60,0,1,-20.81,3,0
1751304360,06-30-25,17:26:00,16624.909,16624.909,16623.956,16623.956,0.953,0.953,0,0,67.22511862,16622.17333,-0.979,-5.88874E-05,0,60,0,1,-21.789,2,0
1751304420,06-30-25,17:27:00,16623.948,16623.948,16622.992,16622.992,0.956,0.956,0,0,65.37913747,16622.32218,-0.964,-5.79886E-05,0,60,0,1,-22.753,1,0
1751304480,06-30-25,17:28:00,16622.967,16646.702,16622.877,16645.745,23.825,22.778,1.047,0.959832109,80.34207566,16626.58087,22.753,0.001368767,1,60,1,0,0,0,0
1751304540,06-30-25,17:29:00,16645.73,16645.73,16644.851,16644.851,0.879,0.879,0,0,80.6596781,16629.90272,-0.894,-5.37074E-05,0,60,0,0,0,0,0
1751304600,06-30-25,17:30:00,16644.835,16644.835,16643.873,16643.873,0.962,0.962,0,0,80.8694729,16632.44277,-0.978,-5.87569E-05,0,60,0,0,0,0,0
1751304660,06-30-25,17:31:00,16643.857,16643.857,16642.972,16642.972,0.885,0.885,0,0,81.15378469,16634.35717,-0.901,-0.000054134,0,60,0,0,0,0,0
1751304720,06-30-25,17:32:00,16642.962,16642.962,16641.861,16641.861,1.101,1.101,0,0,75.151528,16635.72151,-1.111,-6.67549E-05,0,60,0,0,0,0,0
1751304780,06-30-25,17:33:00,16641.828,16641.828,16641.001,16641.001,0.827,0.827,0,0,75.30793408,16636.68141,-0.86,-5.16769E-05,0,60,0,0,0,0,0
1751304840,06-30-25,17:34:00,16640.995,16640.995,16639.984,16639.984,1.011,1.011,0,0,75.22326637,16637.28188,-1.017,-6.11141E-05,0,60,0,1,-0.409,3,0
1751304900,06-30-25,17:35:00,16639.953,16639.953,16638.926,16638.926,1.027,1.027,0,0,64.10921079,16637.58081,-1.058,-6.35818E-05,0,60,0,1,-1.467,2,0
1751304960,06-30-25,17:36:00,16638.911,16638.911,16637.924,16637.924,0.987,0.987,0,0,63.9848144,16637.64321,-1.002,-6.02202E-05,0,60,0,1,-2.469,1,0
1751305020,06-30-25,17:37:00,16637.905,16641.19,16637.55,16640.393,3.64,2.488,1.152,0.781043956,68.02783472,16638.14317,2.469,0.000148396,1,60,1,0,0,0,0
1751305080,06-30-25,17:38:00,16640.376,16640.376,16639.498,16639.498,0.878,0.878,0,0,68.33378488,16638.38951,-0.895,-5.37848E-05,0,60,0,0,0,0,0
1751305140,06-30-25,17:39:00,16639.467,16639.467,16638.361,16638.361,1.106,1.106,0,0,68.13442109,16638.38432,-1.137,-6.83314E-05,0,60,0,0,0,0,0
1751305200,06-30-25,17:40:00,16638.337,16638.337,16637.347,16637.347,0.99,0.99,0,0,68.0700618,16638.19572,-1.014,-6.09435E-05,0,60,0,0,0,0,0
1751305260,06-30-25,17:41:00,16637.312,16637.312,16636.458,16636.458,0.854,0.854,0,0,68.20812375,16637.87977,-0.889,-0.000053434,0,60,0,0,0,0,0
1751305320,06-30-25,17:42:00,16636.414,16636.414,16635.513,16635.513,0.901,0.901,0,0,16.27554384,16637.44945,-0.945,-0.000056803,0,60,0,0,0,0,0
1751305380,06-30-25,17:43:00,16635.506,16635.506,16634.361,16634.361,1.145,1.145,0,0,16.0033705,16636.88791,-1.152,-6.92494E-05,0,60,0,0,0,0,0
1751305440,06-30-25,17:44:00,16634.334,16634.334,16633.495,16633.495,0.839,0.839,0,0,16.12039697,16636.27102,-0.866,-5.20609E-05,0,60,0,0,0,0,0
1751305500,06-30-25,17:45:00,16633.48,16633.48,16632.503,16632.503,0.977,0.977,0,0,16.02518336,16635.58592,-0.992,-5.96387E-05,0,60,0,0,0,0,0
1751305560,06-30-25,17:46:00,16632.482,16632.482,16631.549,16631.549,0.933,0.933,0,0,16.19016393,16634.85194,-0.954,-5.73576E-05,0,60,0,0,0,0,0
1751305620,06-30-25,17:47:00,16631.54,16631.54,16630.566,16630.566,0.974,0.974,0,0,16.06062577,16634.07268,-0.983,-5.91045E-05,0,60,0,0,0,0,0
1751305680,06-30-25,17:48:00,16630.561,16630.561,16629.649,16629.649,0.912,0.912,0,0,16.16578275,16633.26837,-0.917,-5.51394E-05,0,60,0,0,0,0,0
1751305740,06-30-25,17:49:00,16629.607,16629.607,16628.578,16628.578,1.029,1.029,0,0,16.15203454,16632.41558,-1.071,-0.000064403,0,60,0,0,0,0,0
1751305800,06-30-25,17:50:00,16628.553,16628.553,16627.503,16627.503,1.05,1.05,0,0,16.07526532,16631.52238,-1.075,-6.46477E-05,0,60,0,1,-28.394,3,0
1751305860,06-30-25,17:51:00,16627.501,16627.501,16626.335,16626.335,1.166,1.166,0,0,0,16630.57922,-1.168,-7.02451E-05,0,60,0,1,-29.562,2,0
1751305920,06-30-25,17:52:00,16626.315,16626.315,16625.358,16625.358,0.957,0.957,0,0,0,16629.62991,-0.977,-5.87622E-05,0,60,0,1,-30.539,1,0
1751305980,06-30-25,17:53:00,16625.354,16656.132,16624.645,16655.897,31.487,30.543,0.944,0.992536602,70.13687933,16634.40574,30.539,0.001836893,1,60,1,0,0,0,0
1751306040,06-30-25,17:54:00,16655.855,16655.855,16655.028,16655.028,0.827,0.827,0,0,70.37122382,16638.15524,-0.869,-5.21737E-05,0,60,0,0,0,0,0
1751306100,06-30-25,17:55:00,16655.015,16655.015,16654.021,16654.021,0.994,0.994,0,0,70.18039756,16641.03993,-1.007,-6.04622E-05,0,60,0,0,0,0,0
1751306160,06-30-25,17:56:00,16654.019,16654.019,16653.006,16653.006,1.013,1.013,0,0,70.06768384,16643.21558,-1.015,-6.09462E-05,0,60,0,0,0,0,0
1751306220,06-30-25,17:57:00,16652.981,16652.981,16651.838,16651.838,1.143,1.143,0,0,70.04197151,16644.78329,-1.168,-7.01375E-05,0,60,0,0,0,0,0
1751306280,06-30-25,17:58:00,16651.827,16651.827,16650.895,16650.895,0.932,0.932,0,0,69.91849444,16645.89451,-0.943,-5.66304E-05,0,60,0,0,0,0,0
1751306340,06-30-25,17:59:00,16650.869,16650.869,16649.843,16649.843,1.026,1.026,0,0,69.82257991,16646.61242,-1.052,-6.31798E-05,0,60,0,0,0,0,0
1751306400,06-30-25,18:00:00,16649.819,16649.819,16648.774,16648.774,1.045,1.045,0,0,69.63947734,16647.00543,-1.069,-6.42048E-05,0,60,0,0,0,0,0
1751306460,06-30-25,18:01:00,16648.758,16648.758,16647.859,16647.859,0.899,0.899,0,0,69.74763047,16647.16063,-0.915,-0.000054959,0,60,0,0,0,0,0
1751306520,06-30-25,18:02:00,16647.838,16647.838,16646.92,16646.92,0.918,0.918,0,0,69.71260301,16647.11688,-0.939,-5.64036E-05,0,60,0,0,0,0,0
1751306580,06-30-25,18:03:00,16646.898,16646.898,16645.81,16645.81,1.088,1.088,0,0,69.65059527,16646.87926,-1.11,-0.000066679,0,60,0,0,0,0,0
1751306640,06-30-25,18:04:00,16645.795,16645.795,16644.874,16644.874,0.921,0.921,0,0,69.87210287,16646.51467,-0.936,-5.62304E-05,0,60,0,0,0,0,0
1751306700,06-30-25,18:05:00,16644.874,16644.874,16643.993,16643.993,0.881,0.881,0,0,70.33394749,16646.05618,-0.881,-5.29292E-05,0,60,0,0,0,0,0
1751306760,06-30-25,18:06:00,16643.986,16643.986,16643.175,16643.175,0.811,0.811,0,0,70.59245048,16645.53233,-0.818,-4.91469E-05,0,60,0,0,0,0,0
1751306820,06-30-25,18:07:00,16643.162,16643.162,16642.18,16642.18,0.982,0.982,0,0,0,16644.92282,-0.995,-5.97843E-05,0,60,0,0,0,0,0
1751306880,06-30-25,18:08:00,16642.168,16642.168,16641.172,16641.172,0.996,0.996,0,0,0,16644.24085,-1.008,-0.000060569,0,60,0,0,0,0,0
1751306940,06-30-25,18:09:00,16641.163,16641.163,16640.098,16640.098,1.065,1.065,0,0,0,16643.4876,-1.074,-6.45387E-05,0,60,0,0,0,0,0
1751307000,06-30-25,18:10:00,16640.092,16640.092,16639.123,16639.123,0.969,0.969,0,0,0,16642.69404,-0.975,-5.85934E-05,0,60,0,0,0,0,0
1751307060,06-30-25,18:11:00,16639.096,16639.096,16638.139,16638.139,0.957,0.957,0,0,0,16641.86585,-0.984,-5.91377E-05,0,60,0,0,0,0,0
1751307120,06-30-25,18:12:00,16638.131,16638.131,16637.179,16637.179,0.952,0.952,0,0,0,16641.0137,-0.96,-5.76988E-05,0,60,0,0,0,0,0
1751307180,06-30-25,18:13:00,16637.162,16637.162,16636.211,16636.211,0.951,0.951,0,0,0,16640.14047,-0.968,-5.81829E-05,0,60,0,0,0,0,0
1751307240,06-30-25,18:14:00,16636.208,16636.208,16635.338,16635.338,0.87,0.87,0,0,0,16639.26729,-0.873,-5.24759E-05,0,60,0,0,0,0,0
1751307300,06-30-25,18:15:00,16635.32,16635.32,16634.277,16634.277,1.043,1.043,0,0,0,16638.35996,-1.061,-6.37799E-05,0,60,0,0,0,0,0
1751307360,06-30-25,18:16:00,16634.263,16634.263,16633.176,16633.176,1.087,1.087,0,0,0,16637.41741,-1.101,-6.61886E-05,0,60,0,0,0,0,0
1751307420,06-30-25,18:17:00,16633.159,16633.159,16632.264,16632.264,0.895,0.895,0,0,0,16636.48049,-0.912,-5.48302E-05,0,60,0,0,0,0,0
1751307480,06-30-25,18:18:00,16632.236,16632.236,16631.2,16631.2,1.036,1.036,0,0,0,16635.52039,-1.064,-0.000063972,0,60,0,0,0,0,0
1751307540,06-30-25,18:19:00,16631.168,16631.168,16630.128,16630.128,1.04,1.04,0,0,0,16634.53995,-1.072,-6.44572E-05,0,60,0,0,0,0,0
1751307600,06-30-25,18:20:00,16630.117,16630.117,16629.263,16629.263,0.854,0.854,0,0,0,16633.58058,-0.865,-0.000052014,0,60,0,0,0,0,0
1751307660,06-30-25,18:21:00,16629.25,16629.25,16628.17,16628.17,1.08,1.08,0,0,0,16632.59683,-1.093,-6.57275E-05,0,60,0,0,0,0,0
1751307720,06-30-25,18:22:00,16628.164,16628.164,16627.224,16627.224,0.94,0.94,0,0,0,16631.61995,-0.946,-5.68914E-05,0,60,0,0,0,0,0
1751307780,06-30-25,18:23:00,16627.188,16627.188,16626.185,16626.185,1.003,1.003,0,0,0,16630.63177,-1.039,-6.24879E-05,0,60,0,0,0,0,0
1751307840,06-30-25,18:24:00,16626.156,16626.156,16625.109,16625.109,1.047,1.047,0,0,0,16629.62762,-1.076,-6.47172E-05,0,60,0,0,0,0,0
1751307900,06-30-25,18:25:00,16625.088,16625.088,16624.064,16624.064,1.024,1.024,0,0,0,16628.61605,-1.045,-6.28567E-05,0,60,0,0,0,0,0
1751307960,06-30-25,18:26:00,16624.021,16624.021,16623.074,16623.074,0.947,0.947,0,0,0,16627.6084,-0.99,-5.95522E-05,0,60,0,0,0,0,0
1751308020,06-30-25,18:27:00,16623.069,16623.069,16622.219,16622.219,0.85,0.85,0,0,0,16626.62864,-0.855,-5.14345E-05,0,60,0,0,0,0,0
1751308080,06-30-25,18:28:00,16622.207,16622.207,16621.043,16621.043,1.164,1.164,0,0,0,16625.61307,-1.176,-7.07487E-05,0,60,0,1,-6.833,3,0
1751308140,06-30-25,18:29:00,16621.03,16621.03,16619.95,16619.95,1.08,1.08,0,0,0,16624.58341,-1.093,-0.00006576,0,60,0,1,-7.926,2,0
1751308200,06-30-25,18:30:00,16619.924,16619.924,16618.971,16618.971,0.953,0.953,0,0,0,16623.56297,-0.979,-5.89051E-05,0,60,0,1,-8.905,1,0
1751308260,06-30-25,18:31:00,16618.955,16628.985,16618.947,16627.876,10.038,8.921,1.117,0.889519825,40.11622669,16624.34715,8.905,0.000535833,1,60,1,0,0,0,0
1751308320,06-30-25,18:32:00,16627.87,16627.87,16626.907,16626.907,0.963,0.963,0,0,40.2886486,16624.81257,-0.969,-5.82756E-05,0,60,0,0,0,0,0
1751308380,06-30-25,18:33:00,16626.894,16626.894,16625.851,16625.851,1.043,1.043,0,0,40.31783402,16625.00137,-1.056,-6.35115E-05,0,60,0,0,0,0,0
1751308440,06-30-25,18:34:00,16625.82,16625.82,16624.912,16624.912,0.908,0.908,0,0,40.18320473,16624.98512,-0.939,-5.64783E-05,0,60,0,0,0,0,0
1751308500,06-30-25,18:35:00,16624.875,16624.875,16623.966,16623.966,0.909,0.909,0,0,40.45153084,16624.79982,-0.946,-5.69026E-05,0,60,0,0,0,0,0
1751308560,06-30-25,18:36:00,16623.931,16623.931,16622.915,16622.915,1.016,1.016,0,0,40.2595054,16624.45714,-1.051,-0.000063222,0,60,0,0,0,0,0
1751308620,06-30-25,18:37:00,16622.876,16622.876,16621.956,16621.956,0.92,0.92,0,0,40.40564454,16624.00238,-0.959,-5.76914E-05,0,60,0,0,0,0,0
1751308680,06-30-25,18:38:00,16621.946,16621.946,16620.915,16620.915,1.031,1.031,0,0,40.46991456,16623.44103,-1.041,-0.000062628,0,60,0,0,0,0,0
1751308740,06-30-25,18:39:00,16620.913,16620.913,16619.821,16619.821,1.092,1.092,0,0,40.37999365,16622.78284,-1.094,-6.58207E-05,0,60,0,0,0,0,0
1751308800,06-30-25,18:40:00,16619.803,16619.803,16618.906,16618.906,0.897,0.897,0,0,40.51779052,16622.07795,-0.915,-5.50547E-05,0,60,0,0,0,0,0
1751308860,06-30-25,18:41:00,16618.888,16618.888,16617.876,16617.876,1.012,1.012,0,0,40.19771588,16621.31396,-1.03,-6.19776E-05,0,60,0,0,0,0,0
1751308920,06-30-25,18:42:00,16617.867,16617.867,16616.727,16616.727,1.14,1.14,0,0,40.24676851,16620.47996,-1.149,-6.91424E-05,0,60,0,0,0,0,0
1751308980,06-30-25,18:43:00,16616.712,16616.712,16615.792,16615.792,0.92,0.92,0,0,40.53623452,16619.6276,-0.935,-5.62686E-05,0,60,0,0,0,0,0
1751309040,06-30-25,18:44:00,16615.785,16615.785,16614.765,16614.765,1.02,1.02,0,0,40.4478561,16618.74348,-1.027,-6.18087E-05,0,60,0,0,0,0,0
1751309100,06-30-25,18:45:00,16614.747,16614.747,16613.591,16613.591,1.156,1.156,0,0,0,16617.80666,-1.174,-0.00007066,0,60,0,0,0,0,0
1751309160,06-30-25,18:46:00,16613.59,16613.59,16612.609,16612.609,0.981,0.981,0,0,0,16616.86163,-0.982,-5.91082E-05,0,60,0,0,0,0,0
1751309220,06-30-25,18:47:00,16612.59,16612.59,16611.548,16611.548,1.042,1.042,0,0,0,16615.89551,-1.061,-6.38672E-05,0,60,0,0,0,0,0
1751309280,06-30-25,18:48:00,16611.52,16611.52,16610.69,16610.69,0.83,0.83,0,0,0,16614.94904,-0.858,-5.16508E-05,0,60,0,0,0,0,0
1751309340,06-30-25,18:49:00,16610.678,16610.678,16609.793,16609.793,0.885,0.885,0,0,0,16614.01158,-0.897,-5.40014E-05,0,60,0,0,0,0,0
1751309400,06-30-25,18:50:00,16609.778,16609.778,16608.851,16608.851,0.927,0.927,0,0,0,16613.07328,-0.942,-5.67135E-05,0,60,0,0,0,0,0
1751309460,06-30-25,18:51:00,16608.843,16608.843,16607.861,16607.861,0.982,0.982,0,0,0,16612.12559,-0.99,-5.96068E-05,0,60,0,0,0,0,0
1751309520,06-30-25,18:52:00,16607.841,16607.841,16606.558,16606.558,1.283,1.283,0,0,0,16611.11348,-1.303,-7.84568E-05,0,60,0,0,0,0,0
1751309580,06-30-25,18:53:00,16606.538,16606.538,16605.515,16605.515,1.023,1.023,0,0,0,16610.09557,-1.043,-6.28065E-05,0,60,0,0,0,0,0
1751309640,06-30-25,18:54:00,16605.476,16605.476,16604.475,16604.475,1.001,1.001,0,0,0,16609.07364,-1.04,-6.26298E-05,0,60,0,0,0,0,0
1751309700,06-30-25,18:55:00,16604.459,16604.459,16603.283,16603.283,1.176,1.176,0,0,0,16608.02079,-1.192,-7.17879E-05,0,60,0,0,0,0,0
1751309760,06-30-25,18:56:00,16603.272,16603.272,16602.267,16602.267,1.005,1.005,0,0,0,16606.97464,-1.016,-6.11927E-05,0,60,0,0,0,0,0
1751309820,06-30-25,18:57:00,16602.248,16602.248,16601.286,16601.286,0.962,0.962,0,0,0,16605.94034,-0.981,-5.90883E-05,0,60,0,0,0,0,0
1751309880,06-30-25,18:58:00,16601.269,16601.269,16600.393,16600.393,0.876,0.876,0,0,0,16604.93172,-0.893,-0.000053791,0,60,0,0,0,0,0
1751309940,06-30-25,18:59:00,16600.387,16600.387,16599.338,16599.338,1.049,1.049,0,0,0,16603.91468,-1.055,-6.35527E-05,0,60,0,0,0,0,0
1751310000,06-30-25,19:00:00,16599.321,16599.321,16598.284,16598.284,1.037,1.037,0,0,0,16602.89091,-1.054,-6.34965E-05,0,60,0,0,0,0,0
1751310060,06-30-25,19:01:00,16598.279,16598.279,16597.389,16597.389,0.89,0.89,0,0,0,16601.89056,-0.895,-5.39212E-05,0,60,0,0,0,0,0
1751310120,06-30-25,19:02:00,16597.367,16597.367,16596.402,16596.402,0.965,0.965,0,0,0,16600.89263,-0.987,-5.94672E-05,0,60,0,0,0,0,0
1751310180,06-30-25,19:03:00,16596.399,16596.399,16595.357,16595.357,1.042,1.042,0,0,0,16599.88615,-1.045,-6.29655E-05,0,60,0,0,0,0,0
1751310240,06-30-25,19:04:00,16595.319,16595.319,16594.363,16594.363,0.956,0.956,0,0,0,16598.88193,-0.994,-5.98963E-05,0,60,0,0,0,0,0
1751310300,06-30-25,19:05:00,16594.348,16594.348,16593.469,16593.469,0.879,0.879,0,0,0,16597.89776,-0.894,-5.38737E-05,0,60,0,0,0,0,0
1751310360,06-30-25,19:06:00,16593.452,16593.452,16592.547,16592.547,0.905,0.905,0,0,0,16596.92489,-0.922,-0.000055564,0,60,0,0,0,0,0
1751310420,06-30-25,19:07:00,16592.51,16592.51,16591.412,16591.412,1.098,1.098,0,0,0,16595.92254,-1.135,-6.84042E-05,0,60,0,0,0,0,0
1751310480,06-30-25,19:08:00,16591.379,16591.379,16590.423,16590.423,0.956,0.956,0,0,0,16594.92262,-0.989,-5.96092E-05,0,60,0,0,0,0,0
1751310540,06-30-25,19:09:00,16590.393,16590.393,16589.365,16589.365,1.028,1.028,0,0,0,16593.91214,-1.058,-6.37717E-05,0,60,0,0,0,0,0
1751310600,06-30-25,19:10:00,16589.349,16589.349,16588.177,16588.177,1.172,1.172,0,0,0,16592.86938,-1.188,-7.16121E-05,0,60,0,0,0,0,0
1751310660,06-30-25,19:11:00,16588.147,16588.147,16587.173,16587.173,0.974,0.974,0,0,0,16591.83367,-1.004,-0.000060525,0,60,0,0,0,0,0
1751310720,06-30-25,19:12:00,16587.168,16587.168,16586.292,16586.292,0.876,0.876,0,0,0,16590.82609,-0.881,-5.31133E-05,0,60,0,0,0,0,0
1751310780,06-30-25,19:13:00,16586.281,16586.281,16585.337,16585.337,0.944,0.944,0,0,0,16589.82806,-0.955,-5.75777E-05,0,60,0,0,0,0,0
1751310840,06-30-25,19:14:00,16585.322,16585.322,16584.447,16584.447,0.875,0.875,0,0,0,16588.84968,-0.89,-5.36619E-05,0,60,0,0,0,0,0
1751310900,06-30-25,19:15:00,16584.434,16584.434,16583.414,16583.414,1.02,1.02,0,0,0,16587.86137,-1.033,-6.22873E-05,0,60,0,0,0,0,0
1751310960,06-30-25,19:16:00,16583.41,16583.41,16582.223,16582.223,1.187,1.187,0,0,0,16586.83621,-1.191,-7.18187E-05,0,60,0,0,0,0,0
1751311020,06-30-25,19:17:00,16582.192,16582.192,16581.201,16581.201,0.991,0.991,0,0,0,16585.81162,-1.022,-6.16323E-05,0,60,0,0,0,0,0
1751311080,06-30-25,19:18:00,16581.181,16581.181,16580.268,16580.268,0.913,0.913,0,0,0,16584.80368,-0.933,-5.62685E-05,0,60,0,0,0,0,0
1751311140,06-30-25,19:19:00,16580.261,16580.261,16579.406,16579.406,0.855,0.855,0,0,0,16583.82228,-0.862,-5.19895E-05,0,60,0,0,0,0,0
1751311200,06-30-25,19:20:00,16579.4,16579.4,16578.449,16578.449,0.951,0.951,0,0,0,16582.84531,-0.957,-5.77222E-05,0,60,0,1,-3.448,3,0
1751311260,06-30-25,19:21:00,16578.417,16578.417,16577.582,16577.582,0.835,0.835,0,0,0,16581.88834,-0.867,-5.22968E-05,0,60,0,1,-4.315,2,0
1751311320,06-30-25,19:22:00,16577.566,16577.566,16576.51,16576.51,1.056,1.056,0,0,0,16580.91045,-1.072,-6.46656E-05,0,60,0,1,-5.387,1,0
1751311380,06-30-25,19:23:00,16576.484,16582.412,16576.014,16581.897,6.398,5.413,0.985,0.919506096,29.53075321,16581.08982,5.387,0.000324978,1,60,1,0,0,0,0
1751311440,06-30-25,19:24:00,16581.855,16581.855,16580.925,16580.925,0.93,0.93,0,0,29.88461112,16581.05985,-0.972,-5.86181E-05,0,60,0,0,0,0,0
1751311500,06-30-25,19:25:00,16580.912,16580.912,16579.843,16579.843,1.069,1.069,0,0,29.75585506,16580.8386,-1.082,-6.52557E-05,0,60,0,0,0,0,0
