timestamp,ganancia,duracion,razon_cierre
2025-06-17 18:48:39,-0.03,92,⏱️ Forzado WS
2025-06-17 18:48:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 18:50:41,-0.02,94,⏱️ Forzado WS
2025-06-17 18:50:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 18:52:37,-0.05,90,⏱️ Forzado WS
2025-06-17 18:52:38,-0.05,0,✅ Cierre exitoso WS
2025-06-17 18:54:38,-1.28,92,⏱️ Forzado WS
2025-06-17 18:54:40,-1.28,0,✅ Cierre exitoso WS
2025-06-17 18:56:40,-0.05,91,⏱️ Forzado WS
2025-06-17 18:56:41,-0.05,0,✅ Cierre exitoso WS
2025-06-17 18:58:39,-0.02,93,⏱️ Forzado WS
2025-06-17 18:58:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 19:00:42,-0.06,94,⏱️ Forzado WS
2025-06-17 19:00:44,-0.06,0,✅ Cierre exitoso WS
2025-06-17 19:02:39,-0.03,91,⏱️ Forzado WS
2025-06-17 19:02:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:04:39,-0.03,91,⏱️ Forzado WS
2025-06-17 19:04:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:06:38,-0.03,92,⏱️ Forzado WS
2025-06-17 19:06:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:08:38,-0.02,91,⏱️ Forzado WS
2025-06-17 19:08:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 19:10:38,-0.1,91,⏱️ Forzado WS
2025-06-17 19:10:39,-0.1,0,✅ Cierre exitoso WS
2025-06-17 19:12:37,-0.01,90,⏱️ Forzado WS
2025-06-17 19:12:38,-0.01,0,✅ Cierre exitoso WS
2025-06-17 19:14:37,-0.07,90,⏱️ Forzado WS
2025-06-17 19:14:38,-0.07,0,✅ Cierre exitoso WS
2025-06-17 19:16:37,-0.05,90,⏱️ Forzado WS
2025-06-17 19:16:38,-0.04,0,✅ Cierre exitoso WS
2025-06-17 19:18:37,-0.03,91,⏱️ Forzado WS
2025-06-17 19:18:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 19:20:37,-0.02,90,⏱️ Forzado WS
2025-06-17 19:20:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 19:22:37,-0.05,90,⏱️ Forzado WS
2025-06-17 19:22:39,-0.05,0,✅ Cierre exitoso WS
2025-06-17 19:24:36,-0.03,90,⏱️ Forzado WS
2025-06-17 19:24:38,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:26:38,-0.03,91,⏱️ Forzado WS
2025-06-17 19:26:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:28:40,-0.01,92,⏱️ Forzado WS
2025-06-17 19:28:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 19:30:38,-0.02,90,⏱️ Forzado WS
2025-06-17 19:30:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 19:32:36,-0.04,90,⏱️ Forzado WS
2025-06-17 19:32:38,-0.04,0,✅ Cierre exitoso WS
2025-06-17 19:34:40,0.0,93,⏱️ Forzado WS
2025-06-17 19:34:42,0.0,0,✅ Cierre exitoso WS
2025-06-17 19:36:37,-0.04,90,⏱️ Forzado WS
2025-06-17 19:36:39,-0.04,0,✅ Cierre exitoso WS
2025-06-17 19:38:38,-0.1,91,⏱️ Forzado WS
2025-06-17 19:38:40,-0.09,0,✅ Cierre exitoso WS
2025-06-17 19:40:40,-0.07,92,⏱️ Forzado WS
2025-06-17 19:40:42,-0.07,0,✅ Cierre exitoso WS
2025-06-17 19:42:40,-0.02,93,⏱️ Forzado WS
2025-06-17 19:42:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 19:44:40,-0.03,92,⏱️ Forzado WS
2025-06-17 19:44:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:46:37,-0.06,91,⏱️ Forzado WS
2025-06-17 19:46:39,-0.06,0,✅ Cierre exitoso WS
2025-06-17 19:48:37,-0.03,90,⏱️ Forzado WS
2025-06-17 19:48:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 19:50:38,-0.04,90,⏱️ Forzado WS
2025-06-17 19:50:39,-0.04,0,✅ Cierre exitoso WS
2025-06-17 19:52:39,-2.4,91,⏱️ Forzado WS
2025-06-17 19:52:40,-2.4,0,✅ Cierre exitoso WS
2025-06-17 19:54:37,-0.01,90,⏱️ Forzado WS
2025-06-17 19:54:39,-0.01,0,✅ Cierre exitoso WS
2025-06-17 19:56:38,-1.55,92,⏱️ Forzado WS
2025-06-17 19:56:39,-1.55,0,✅ Cierre exitoso WS
2025-06-17 19:58:40,-0.02,92,⏱️ Forzado WS
2025-06-17 19:58:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:00:38,-0.04,91,⏱️ Forzado WS
2025-06-17 20:00:39,-0.04,0,✅ Cierre exitoso WS
2025-06-17 20:02:40,-0.03,92,⏱️ Forzado WS
2025-06-17 20:02:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 20:04:40,-0.02,92,⏱️ Forzado WS
2025-06-17 20:04:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:06:38,-0.05,91,⏱️ Forzado WS
2025-06-17 20:06:40,-0.05,0,✅ Cierre exitoso WS
2025-06-17 20:08:36,-0.04,90,⏱️ Forzado WS
2025-06-17 20:08:38,-0.04,0,✅ Cierre exitoso WS
2025-06-17 20:10:37,-0.02,90,⏱️ Forzado WS
2025-06-17 20:10:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:12:37,-0.02,91,⏱️ Forzado WS
2025-06-17 20:12:38,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:14:40,-0.05,92,⏱️ Forzado WS
2025-06-17 20:14:42,-0.05,0,✅ Cierre exitoso WS
2025-06-17 20:16:39,-0.04,92,⏱️ Forzado WS
2025-06-17 20:16:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 20:18:40,-0.04,92,⏱️ Forzado WS
2025-06-17 20:18:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 20:20:39,-0.02,92,⏱️ Forzado WS
2025-06-17 20:20:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:22:41,-0.06,93,⏱️ Forzado WS
2025-06-17 20:22:43,-0.06,0,✅ Cierre exitoso WS
2025-06-17 20:24:37,-0.05,91,⏱️ Forzado WS
2025-06-17 20:24:39,-0.05,0,✅ Cierre exitoso WS
2025-06-17 20:26:38,-0.01,90,⏱️ Forzado WS
2025-06-17 20:26:39,-0.01,0,✅ Cierre exitoso WS
2025-06-17 20:28:38,-0.05,91,⏱️ Forzado WS
2025-06-17 20:28:39,-0.05,0,✅ Cierre exitoso WS
2025-06-17 20:30:37,-4.66,90,⏱️ Forzado WS
2025-06-17 20:30:38,-4.65,0,✅ Cierre exitoso WS
2025-06-17 20:32:37,-0.03,90,⏱️ Forzado WS
2025-06-17 20:32:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 20:34:37,-0.07,90,⏱️ Forzado WS
2025-06-17 20:34:38,-0.07,0,✅ Cierre exitoso WS
2025-06-17 20:36:37,-0.01,91,⏱️ Forzado WS
2025-06-17 20:36:39,-0.01,0,✅ Cierre exitoso WS
2025-06-17 20:38:37,-0.07,90,⏱️ Forzado WS
2025-06-17 20:38:39,-0.06,0,✅ Cierre exitoso WS
2025-06-17 20:40:37,-0.03,90,⏱️ Forzado WS
2025-06-17 20:40:38,-0.03,0,✅ Cierre exitoso WS
2025-06-17 20:42:36,-0.05,90,⏱️ Forzado WS
2025-06-17 20:42:38,-0.04,0,✅ Cierre exitoso WS
2025-06-17 20:44:37,-0.02,90,⏱️ Forzado WS
2025-06-17 20:44:38,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:46:39,-0.06,92,⏱️ Forzado WS
2025-06-17 20:46:41,-0.06,0,✅ Cierre exitoso WS
2025-06-17 20:48:37,-0.03,90,⏱️ Forzado WS
2025-06-17 20:48:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 20:50:38,-0.02,91,⏱️ Forzado WS
2025-06-17 20:50:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:52:38,-0.01,92,⏱️ Forzado WS
2025-06-17 20:52:39,-0.01,0,✅ Cierre exitoso WS
2025-06-17 20:54:40,-0.02,92,⏱️ Forzado WS
2025-06-17 20:54:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:56:41,-0.03,93,⏱️ Forzado WS
2025-06-17 20:56:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 20:58:37,-2.65,90,⏱️ Forzado WS
2025-06-17 20:58:38,-2.65,0,✅ Cierre exitoso WS
2025-06-17 21:00:39,-0.08,92,⏱️ Forzado WS
2025-06-17 21:00:41,-0.08,0,✅ Cierre exitoso WS
2025-06-17 21:02:38,-0.02,91,⏱️ Forzado WS
2025-06-17 21:02:39,-0.01,0,✅ Cierre exitoso WS
2025-06-17 21:04:38,-0.03,90,⏱️ Forzado WS
2025-06-17 21:04:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:06:39,-0.02,92,⏱️ Forzado WS
2025-06-17 21:06:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:08:38,-0.03,91,⏱️ Forzado WS
2025-06-17 21:08:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:10:40,-0.06,93,⏱️ Forzado WS
2025-06-17 21:10:41,-0.06,0,✅ Cierre exitoso WS
2025-06-17 21:12:37,-0.03,90,⏱️ Forzado WS
2025-06-17 21:12:38,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:14:38,-1.85,92,⏱️ Forzado WS
2025-06-17 21:14:39,-1.85,0,✅ Cierre exitoso WS
2025-06-17 21:16:38,-0.01,91,⏱️ Forzado WS
2025-06-17 21:16:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 21:18:39,-0.03,92,⏱️ Forzado WS
2025-06-17 21:18:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:20:39,-0.03,92,⏱️ Forzado WS
2025-06-17 21:20:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:22:40,-0.04,93,⏱️ Forzado WS
2025-06-17 21:22:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 21:24:39,-0.05,92,⏱️ Forzado WS
2025-06-17 21:24:41,-0.05,0,✅ Cierre exitoso WS
2025-06-17 21:27:05,-0.78,96,⏱️ Forzado WS
2025-06-17 21:27:08,-0.78,0,✅ Cierre exitoso WS
2025-06-17 21:29:41,-0.02,94,⏱️ Forzado WS
2025-06-17 21:29:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:31:42,-0.02,94,⏱️ Forzado WS
2025-06-17 21:31:45,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:33:39,-0.02,92,⏱️ Forzado WS
2025-06-17 21:33:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:35:40,-0.03,93,⏱️ Forzado WS
2025-06-17 21:35:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:37:38,-0.03,91,⏱️ Forzado WS
2025-06-17 21:37:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:39:38,-0.02,91,⏱️ Forzado WS
2025-06-17 21:39:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:41:39,-0.04,92,⏱️ Forzado WS
2025-06-17 21:41:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 21:43:40,-0.05,92,⏱️ Forzado WS
2025-06-17 21:43:42,-0.05,0,✅ Cierre exitoso WS
2025-06-17 21:45:41,-0.04,93,⏱️ Forzado WS
2025-06-17 21:45:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:47:40,-0.02,92,⏱️ Forzado WS
2025-06-17 21:47:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:49:42,-0.02,93,⏱️ Forzado WS
2025-06-17 21:49:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:51:40,-0.08,92,⏱️ Forzado WS
2025-06-17 21:51:42,-0.07,0,✅ Cierre exitoso WS
2025-06-17 21:53:40,-0.04,93,⏱️ Forzado WS
2025-06-17 21:53:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 21:55:40,-0.02,92,⏱️ Forzado WS
2025-06-17 21:55:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 21:57:40,-0.05,93,⏱️ Forzado WS
2025-06-17 21:57:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 21:59:40,-0.04,92,⏱️ Forzado WS
2025-06-17 21:59:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:01:42,-0.02,92,⏱️ Forzado WS
2025-06-17 22:01:44,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:03:40,-0.02,93,⏱️ Forzado WS
2025-06-17 22:03:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:05:39,-0.77,91,⏱️ Forzado WS
2025-06-17 22:05:41,-0.77,0,✅ Cierre exitoso WS
2025-06-17 22:07:40,-4.4,93,⏱️ Forzado WS
2025-06-17 22:07:42,-4.4,0,✅ Cierre exitoso WS
2025-06-17 22:09:40,-0.04,91,⏱️ Forzado WS
2025-06-17 22:09:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:11:39,-0.04,92,⏱️ Forzado WS
2025-06-17 22:11:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 22:13:40,0.01,92,⏱️ Forzado WS
2025-06-17 22:13:43,0.01,0,✅ Cierre exitoso WS
2025-06-17 22:15:40,-0.05,92,⏱️ Forzado WS
2025-06-17 22:15:41,-0.05,0,✅ Cierre exitoso WS
2025-06-17 22:17:42,-0.05,95,⏱️ Forzado WS
2025-06-17 22:17:43,-0.05,0,✅ Cierre exitoso WS
2025-06-17 22:19:39,-0.01,91,⏱️ Forzado WS
2025-06-17 22:19:41,0.0,0,✅ Cierre exitoso WS
2025-06-17 22:21:39,-0.04,92,⏱️ Forzado WS
2025-06-17 22:21:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:23:38,-0.06,90,⏱️ Forzado WS
2025-06-17 22:23:40,-0.06,0,✅ Cierre exitoso WS
2025-06-17 22:25:41,0.0,94,⏱️ Forzado WS
2025-06-17 22:25:43,0.0,0,✅ Cierre exitoso WS
2025-06-17 22:27:39,-0.05,92,⏱️ Forzado WS
2025-06-17 22:27:41,-0.05,0,✅ Cierre exitoso WS
2025-06-17 22:29:41,-0.03,93,⏱️ Forzado WS
2025-06-17 22:29:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:31:38,-0.03,90,⏱️ Forzado WS
2025-06-17 22:31:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:33:41,-0.02,94,⏱️ Forzado WS
2025-06-17 22:33:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:35:38,-0.03,91,⏱️ Forzado WS
2025-06-17 22:35:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 22:37:40,-0.04,92,⏱️ Forzado WS
2025-06-17 22:37:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:39:41,-0.04,94,⏱️ Forzado WS
2025-06-17 22:39:43,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:41:40,-0.04,93,⏱️ Forzado WS
2025-06-17 22:41:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 22:43:40,-0.03,92,⏱️ Forzado WS
2025-06-17 22:43:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 22:45:41,-4.57,93,⏱️ Forzado WS
2025-06-17 22:45:42,-4.57,0,✅ Cierre exitoso WS
2025-06-17 22:47:41,-0.02,93,⏱️ Forzado WS
2025-06-17 22:47:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 22:49:39,-0.04,92,⏱️ Forzado WS
2025-06-17 22:49:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:51:42,-0.04,94,⏱️ Forzado WS
2025-06-17 22:51:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 22:53:38,-0.05,91,⏱️ Forzado WS
2025-06-17 22:53:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 22:55:39,-1.39,93,⏱️ Forzado WS
2025-06-17 22:55:41,-1.39,0,✅ Cierre exitoso WS
2025-06-17 22:57:40,-0.93,92,⏱️ Forzado WS
2025-06-17 22:57:41,-0.92,0,✅ Cierre exitoso WS
2025-06-17 22:59:40,-0.06,92,⏱️ Forzado WS
2025-06-17 22:59:42,-0.06,0,✅ Cierre exitoso WS
2025-06-17 23:01:40,-0.01,93,⏱️ Forzado WS
2025-06-17 23:01:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 23:03:39,-0.02,91,⏱️ Forzado WS
2025-06-17 23:03:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 23:05:43,-0.81,95,⏱️ Forzado WS
2025-06-17 23:05:44,-0.81,0,✅ Cierre exitoso WS
2025-06-17 23:07:40,-1.94,93,⏱️ Forzado WS
2025-06-17 23:07:42,-1.94,0,✅ Cierre exitoso WS
2025-06-17 23:09:41,-0.05,93,⏱️ Forzado WS
2025-06-17 23:09:42,-0.05,0,✅ Cierre exitoso WS
2025-06-17 23:11:41,-0.04,93,⏱️ Forzado WS
2025-06-17 23:11:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:13:38,-0.04,91,⏱️ Forzado WS
2025-06-17 23:13:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 23:15:42,-0.05,92,⏱️ Forzado WS
2025-06-17 23:15:44,-0.04,0,✅ Cierre exitoso WS
2025-06-17 23:17:42,-4.23,95,⏱️ Forzado WS
2025-06-17 23:17:43,-4.23,0,✅ Cierre exitoso WS
2025-06-17 23:19:40,-0.04,93,⏱️ Forzado WS
2025-06-17 23:19:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 23:21:42,0.01,94,⏱️ Forzado WS
2025-06-17 23:21:44,0.02,0,✅ Cierre exitoso WS
2025-06-17 23:23:40,-0.06,92,⏱️ Forzado WS
2025-06-17 23:23:41,-0.06,0,✅ Cierre exitoso WS
2025-06-17 23:25:39,-2.35,92,⏱️ Forzado WS
2025-06-17 23:25:40,-2.35,0,✅ Cierre exitoso WS
2025-06-17 23:27:39,-0.01,91,⏱️ Forzado WS
2025-06-17 23:27:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 23:29:38,-0.03,91,⏱️ Forzado WS
2025-06-17 23:29:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:31:39,-0.02,92,⏱️ Forzado WS
2025-06-17 23:31:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 23:33:39,-0.01,91,⏱️ Forzado WS
2025-06-17 23:33:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 23:35:40,-0.03,93,⏱️ Forzado WS
2025-06-17 23:35:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:37:42,0.0,93,⏱️ Forzado WS
2025-06-17 23:37:43,0.0,0,✅ Cierre exitoso WS
2025-06-17 23:39:41,-0.02,93,⏱️ Forzado WS
2025-06-17 23:39:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 23:41:38,-0.05,91,⏱️ Forzado WS
2025-06-17 23:41:39,-0.05,0,✅ Cierre exitoso WS
2025-06-17 23:43:41,-0.03,94,⏱️ Forzado WS
2025-06-17 23:43:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:45:43,-0.03,95,⏱️ Forzado WS
2025-06-17 23:45:45,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:47:41,-0.04,93,⏱️ Forzado WS
2025-06-17 23:47:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 23:49:39,-0.04,92,⏱️ Forzado WS
2025-06-17 23:49:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 23:51:40,-0.01,93,⏱️ Forzado WS
2025-06-17 23:51:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 23:53:38,-0.06,90,⏱️ Forzado WS
2025-06-17 23:53:39,-0.06,0,✅ Cierre exitoso WS
2025-06-17 23:55:38,-0.04,90,⏱️ Forzado WS
2025-06-17 23:55:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 23:57:39,-2.15,91,⏱️ Forzado WS
2025-06-17 23:57:41,-2.15,0,✅ Cierre exitoso WS
2025-06-17 23:59:39,-0.02,91,⏱️ Forzado WS
2025-06-17 23:59:40,-0.02,0,✅ Cierre exitoso WS
2025-06-18 00:01:42,-2.79,92,⏱️ Forzado WS
2025-06-18 00:01:44,-2.79,0,✅ Cierre exitoso WS
2025-06-18 00:03:40,-0.02,92,⏱️ Forzado WS
2025-06-18 00:03:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 00:05:41,0.0,93,⏱️ Forzado WS
2025-06-18 00:05:43,0.0,0,✅ Cierre exitoso WS
2025-06-18 00:07:39,-0.02,91,⏱️ Forzado WS
2025-06-18 00:07:40,-0.02,0,✅ Cierre exitoso WS
2025-06-18 00:09:40,-0.04,92,⏱️ Forzado WS
2025-06-18 00:09:41,-0.04,0,✅ Cierre exitoso WS
2025-06-18 00:11:40,-0.04,92,⏱️ Forzado WS
2025-06-18 00:11:41,-0.04,0,✅ Cierre exitoso WS
2025-06-18 00:13:43,0.0,94,⏱️ Forzado WS
2025-06-18 00:13:44,0.0,0,✅ Cierre exitoso WS
2025-06-18 00:15:41,-0.04,94,⏱️ Forzado WS
2025-06-18 00:15:43,-0.04,0,✅ Cierre exitoso WS
2025-06-18 00:17:39,-0.01,92,⏱️ Forzado WS
2025-06-18 00:17:41,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:19:40,-0.03,92,⏱️ Forzado WS
2025-06-18 00:19:42,-0.03,0,✅ Cierre exitoso WS
2025-06-18 00:21:40,-0.02,92,⏱️ Forzado WS
2025-06-18 00:21:41,-0.02,0,✅ Cierre exitoso WS
2025-06-18 00:23:42,-0.01,95,⏱️ Forzado WS
2025-06-18 00:23:43,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:25:39,-0.02,92,⏱️ Forzado WS
2025-06-18 00:25:41,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:27:40,-0.05,93,⏱️ Forzado WS
2025-06-18 00:27:42,-0.05,0,✅ Cierre exitoso WS
2025-06-18 00:29:38,-0.08,91,⏱️ Forzado WS
2025-06-18 00:29:40,-0.07,0,✅ Cierre exitoso WS
2025-06-18 00:31:41,-0.01,93,⏱️ Forzado WS
2025-06-18 00:31:42,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:33:39,0.0,91,⏱️ Forzado WS
2025-06-18 00:33:41,0.0,0,✅ Cierre exitoso WS
2025-06-18 00:35:41,-0.01,93,⏱️ Forzado WS
2025-06-18 00:35:42,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:37:39,-0.03,92,⏱️ Forzado WS
2025-06-18 00:37:41,-0.03,0,✅ Cierre exitoso WS
2025-06-18 00:39:41,-0.06,92,⏱️ Forzado WS
2025-06-18 00:39:42,-0.06,0,✅ Cierre exitoso WS
2025-06-18 00:41:39,-0.07,92,⏱️ Forzado WS
2025-06-18 00:41:41,-0.06,0,✅ Cierre exitoso WS
2025-06-18 00:43:40,-0.07,92,⏱️ Forzado WS
2025-06-18 00:43:41,-0.06,0,✅ Cierre exitoso WS
2025-06-18 00:45:40,-0.04,92,⏱️ Forzado WS
2025-06-18 00:45:42,-0.03,0,✅ Cierre exitoso WS
2025-06-18 00:47:41,-0.01,93,⏱️ Forzado WS
2025-06-18 00:47:43,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:49:40,-0.02,92,⏱️ Forzado WS
2025-06-18 00:49:41,-0.02,0,✅ Cierre exitoso WS
2025-06-18 00:51:40,-0.01,92,⏱️ Forzado WS
2025-06-18 00:51:42,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:53:39,-0.01,91,⏱️ Forzado WS
2025-06-18 00:53:40,-0.01,0,✅ Cierre exitoso WS
2025-06-18 00:55:42,-0.07,93,⏱️ Forzado WS
2025-06-18 00:55:44,-0.06,0,✅ Cierre exitoso WS
2025-06-18 00:57:41,-0.03,93,⏱️ Forzado WS
2025-06-18 00:57:43,-0.03,0,✅ Cierre exitoso WS
2025-06-18 00:59:40,-0.04,92,⏱️ Forzado WS
2025-06-18 00:59:42,-0.04,0,✅ Cierre exitoso WS
2025-06-18 01:01:44,-0.04,94,⏱️ Forzado WS
2025-06-18 01:01:46,-0.03,0,✅ Cierre exitoso WS
2025-06-18 01:03:40,-0.07,92,⏱️ Forzado WS
2025-06-18 01:03:41,-0.07,0,✅ Cierre exitoso WS
2025-06-18 01:05:41,-0.02,93,⏱️ Forzado WS
2025-06-18 01:05:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:07:41,-0.05,93,⏱️ Forzado WS
2025-06-18 01:07:43,-0.05,0,✅ Cierre exitoso WS
2025-06-18 01:09:41,-0.05,93,⏱️ Forzado WS
2025-06-18 01:09:43,-0.04,0,✅ Cierre exitoso WS
2025-06-18 01:11:39,-0.03,92,⏱️ Forzado WS
2025-06-18 01:11:41,-0.03,0,✅ Cierre exitoso WS
2025-06-18 01:13:40,-0.03,92,⏱️ Forzado WS
2025-06-18 01:13:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:15:40,-0.01,92,⏱️ Forzado WS
2025-06-18 01:15:42,-0.01,0,✅ Cierre exitoso WS
2025-06-18 01:17:40,0.0,92,⏱️ Forzado WS
2025-06-18 01:17:41,0.0,0,✅ Cierre exitoso WS
2025-06-18 01:19:41,-0.02,93,⏱️ Forzado WS
2025-06-18 01:19:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:21:40,-0.03,92,⏱️ Forzado WS
2025-06-18 01:21:41,-0.03,0,✅ Cierre exitoso WS
2025-06-18 01:23:38,-0.04,90,⏱️ Forzado WS
2025-06-18 01:23:39,-0.04,0,✅ Cierre exitoso WS
2025-06-18 01:25:40,-0.02,92,⏱️ Forzado WS
2025-06-18 01:25:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:27:39,-0.02,92,⏱️ Forzado WS
2025-06-18 01:27:42,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:29:39,-0.04,90,⏱️ Forzado WS
2025-06-18 01:29:41,-0.04,0,✅ Cierre exitoso WS
2025-06-18 01:31:42,-0.01,94,⏱️ Forzado WS
2025-06-18 01:31:43,-0.01,0,✅ Cierre exitoso WS
2025-06-18 01:33:39,-0.06,92,⏱️ Forzado WS
2025-06-18 01:33:41,-0.06,0,✅ Cierre exitoso WS
2025-06-18 01:35:42,-0.02,93,⏱️ Forzado WS
2025-06-18 01:35:44,-0.01,0,✅ Cierre exitoso WS
2025-06-18 01:37:41,-0.48,93,⏱️ Forzado WS
2025-06-18 01:37:43,-0.48,0,✅ Cierre exitoso WS
2025-06-18 01:39:43,-0.05,95,⏱️ Forzado WS
2025-06-18 01:39:45,-0.05,0,✅ Cierre exitoso WS
2025-06-18 01:41:41,-0.03,93,⏱️ Forzado WS
2025-06-18 01:41:43,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:43:40,-0.04,91,⏱️ Forzado WS
2025-06-18 01:43:41,-0.04,0,✅ Cierre exitoso WS
2025-06-18 01:45:40,-8.54,92,⏱️ Forzado WS
2025-06-18 01:45:42,-8.54,0,✅ Cierre exitoso WS
2025-06-18 01:47:39,-0.02,91,⏱️ Forzado WS
2025-06-18 01:47:41,-0.02,0,✅ Cierre exitoso WS
2025-06-18 01:49:41,-0.03,91,⏱️ Forzado WS
2025-06-18 01:49:43,-0.03,0,✅ Cierre exitoso WS
2025-06-18 01:51:39,-0.89,91,⏱️ Forzado WS
2025-06-18 01:51:41,-0.89,0,✅ Cierre exitoso WS
