epoch,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas,futuro
1750258920.0,17398.315,17406.513,17398.305,17405.616,8.20799999999872,7.27900000000227,0.0004196383385404,3.69071331196116e-05,35.543727721086015,17403.41804000795,7.301000000003114,0.896999999997206,0.0099999999983992,0.9069999999956052,0.0,-3.003000000000611
1750258980.0,17405.592,17405.592,17404.713,17404.713,0.8790000000008149,-0.9030000000020664,-5.0501011399142e-05,3.919598815320967e-05,35.69362035993214,17403.653480592417,0.8790000000008149,0.0,0.0,0.0,1.0,-3.166000000001077
1750259040.0,17404.676,17404.676,17403.688,17403.688,0.9880000000011931,-1.0250000000014552,-5.676635405342755e-05,3.962339694749345e-05,35.545463424162435,17403.659750421204,0.9880000000011931,0.0,0.0,0.0,1.0,-3.186999999998079
1750259100.0,17403.675,17403.675,17402.613,17402.613,1.0619999999980791,-1.0749999999970896,-6.102159457689707e-05,3.907403007357087e-05,35.42782050034815,17403.469425818294,1.0619999999980791,0.0,0.0,0.0,1.0,-3.199000000000524
1750259160.0,17402.587,17402.587,17401.547,17401.547,1.0400000000008731,-1.066000000002532,-5.9761229752844976e-05,3.831762975162451e-05,35.81480023617782,17403.119888392102,1.0400000000008731,0.0,0.0,0.0,1.0,-3.268000000000029
1750259220.0,17401.542,17401.542,17400.501,17400.501,1.0410000000010768,-1.0459999999984575,-5.982228471483026e-05,-5.757449489942839e-05,35.48481450787955,17402.643720315195,1.0410000000010768,0.0,0.0,0.0,1.0,-3.403999999998632
1750259280.0,17400.481,17400.481,17399.414,17399.414,1.0669999999990978,-1.0869999999995343,-6.132014396608333e-05,-5.973832141281663e-05,35.338382367221854,17402.056493074906,1.0669999999990978,0.0,0.0,0.0,1.0,-3.333999999998923
1750259340.0,17399.413,17399.413,17398.279,17398.279,1.1340000000018335,-1.1350000000020373,-6.517461249996384e-05,-6.141997310212392e-05,35.104895104898915,17401.369670273936,1.1340000000018335,0.0,0.0,0.0,1.0,-3.245999999999185
1750259400.0,17398.263,17398.263,17397.097,17397.097,1.1659999999974389,-1.1819999999970603,-6.701818451631861e-05,-6.261929109000822e-05,34.75126515803035,17400.592815083804,1.1659999999974389,0.0,0.0,0.0,1.0,-2.959000000002561
1750259460.0,17397.076,17397.076,17396.08,17396.08,0.9959999999991852,-1.0169999999998254,-5.725100011054645e-05,-6.211724516154852e-05,34.714803510114194,17399.77238973635,0.9959999999991852,0.0,0.0,0.0,1.0,-2.861000000000786
1750259520.0,17396.064,17396.064,17395.033,17395.033,1.0309999999990396,-1.0470000000022992,-5.926628000443317e-05,-6.200604421946909e-05,34.82608487632373,17398.910676314597,1.0309999999990396,0.0,0.0,0.0,1.0,-3.09599999999773
1750259580.0,17395.013,17395.013,17394.138,17394.138,0.875,-0.8950000000004366,-5.0301773272604055e-05,-5.980237008077321e-05,35.04911402157025,17398.042910970664,0.875,0.0,0.0,0.0,1.0,-3.102999999999156
1750259640.0,17394.137,17394.137,17393.219,17393.219,0.9179999999978464,-0.91899999999805,-5.277640391114813e-05,-5.732272836301009e-05,35.242568025571174,17397.1658295324,0.9179999999978464,0.0,0.0,0.0,1.0,-3.106999999999971
1750259700.0,17393.185,17393.185,17391.937,17391.937,1.2479999999995923,-1.2819999999992433,-7.175224089202711e-05,-5.826953963815179e-05,34.73136749690549,17396.21521756786,1.2479999999995923,0.0,0.0,0.0,1.0,-2.9720000000015716
1750259760.0,17391.932,17391.932,17391.035,17391.035,0.897000000000844,-0.9020000000018626,-5.1575638635250186e-05,-5.713446734309254e-05,0.0,17395.273353967696,0.897000000000844,0.0,0.0,0.0,1.0,-3.0339999999996508
1750259820.0,17391.008,17391.008,17390.112,17390.112,0.8960000000006403,-0.922999999998865,-5.15208779157965e-05,-5.558538692536519e-05,0.0,17394.334962069388,0.8960000000006403,0.0,0.0,0.0,1.0,-3.1530000000020664
1750259880.0,17390.094,17390.094,17388.965,17388.965,1.129000000000815,-1.147000000000844,-6.492201824790682e-05,-5.850943592042575e-05,0.0,17393.358600006017,1.129000000000815,0.0,0.0,0.0,1.0,-3.0900000000001455
1750259940.0,17388.922,17388.922,17388.001,17388.001,0.9209999999984576,-0.9639999999999418,-5.296475537692662e-05,-5.854710621358145e-05,0.0,17392.384484392445,0.9209999999984576,0.0,0.0,0.0,1.0,-3.2550000000010186
1750260000.0,17387.976,17387.976,17386.959,17386.959,1.0169999999998254,-1.0420000000012806,-5.848869356616466e-05,-5.589439674840896e-05,0.0,17391.39802697172,1.0169999999998254,0.0,0.0,0.0,1.0,-3.2510000000002037
1750260060.0,17386.945,17386.945,17385.875,17385.875,1.069999999999709,-1.0839999999989232,-6.154042587698466e-05,-5.7887354196755845e-05,0.0,17390.393834011316,1.069999999999709,0.0,0.0,0.0,1.0,-3.3149999999986903
1750260120.0,17385.86,17385.86,17384.746,17384.746,1.114000000001397,-1.129000000000815,-6.407505869720549e-05,-6.039819035303765e-05,0.0,17389.36694882648,1.114000000001397,0.0,0.0,0.0,1.0,-3.338999999999942
1750260180.0,17384.732,17384.732,17383.708,17383.708,1.0240000000012517,-1.0380000000004657,-5.890225975305524e-05,-5.919423865406733e-05,0.0,17388.33804262452,1.0240000000012517,0.0,0.0,0.0,1.0,-3.3060000000004948
1750260240.0,17383.673,17383.673,17382.56,17382.56,1.1129999999975553,-1.1479999999974098,-6.402559459082987e-05,-6.1406406496848e-05,0.0,17387.287483122764,1.1129999999975553,0.0,0.0,0.0,1.0,-3.264000000002852
1750260300.0,17382.552,17382.552,17381.407,17381.407,1.1450000000004366,-1.1530000000020664,-6.5870650063376e-05,-6.288279779629025e-05,0.0,17386.21829826474,1.1450000000004366,0.0,0.0,0.0,1.0,-3.1849999999976717
1750260360.0,17381.401,17381.401,17380.402,17380.402,0.9990000000034344,-1.0050000000010186,-5.747522883819516e-05,-6.206975838853234e-05,0.0,17385.160783847143,0.9990000000034344,0.0,0.0,0.0,1.0,-3.1479999999974098
1750260420.0,17380.378,17380.378,17379.296,17379.296,1.0820000000021537,-1.1059999999997672,-6.225411207984968e-05,-6.170556906506118e-05,0.0,17384.094453025144,1.0820000000021537,0.0,0.0,0.0,1.0,-3.039999999997235
1750260480.0,17379.28,17379.28,17378.222,17378.222,1.0579999999972642,-1.073999999996886,-6.08770904201592e-05,-6.210053519848199e-05,0.0,17383.026727960598,1.0579999999972642,0.0,0.0,0.0,1.0,-2.967000000000553
1750260540.0,17378.206,17378.206,17377.254,17377.254,0.9519999999974972,-0.9680000000007568,-5.478125877881164e-05,-6.025166803607834e-05,0.0,17381.97713463744,0.9519999999974972,0.0,0.0,0.0,1.0,8.340000000000146
1750260600.0,17377.247,17377.247,17376.256,17376.256,0.9909999999981663,-0.9979999999995924,-5.70285960715277e-05,-5.848325723770867e-05,0.0,17380.936922437857,0.9909999999981663,0.0,0.0,0.0,1.0,8.371999999999389
1750260660.0,17376.234,17376.234,17375.255,17375.255,0.9789999999993596,-1.0010000000002035,-5.634132229108792e-05,-5.825647592828722e-05,0.0,17379.90384015404,0.9789999999993596,0.0,0.0,0.0,1.0,8.484000000000378
1750260720.0,17375.234,17386.031,17374.552,17385.594,11.47899999999936,10.338999999999942,0.0005962509627208,7.344453903185889e-05,42.9913925734972,17380.938408539445,10.360000000000582,0.4369999999980791,0.6820000000006985,1.1189999999987776,0.0,-2.7620000000024447
1750260780.0,17385.566,17385.566,17384.628,17384.628,0.9379999999982828,-0.9660000000003492,-5.395280199668409e-05,7.48293967165539e-05,42.987817554364334,17381.60923773188,0.9379999999982828,0.0,0.0,0.0,1.0,-2.9830000000001746
1750260840.0,17384.618,17384.618,17383.739,17383.739,0.8789999999971769,-0.8889999999992142,-5.056193929582905e-05,7.567326061315042e-05,43.26303456356624,17381.996459562743,0.8789999999971769,0.0,0.0,0.0,1.0,-3.287000000000262
1750260900.0,17383.727,17383.727,17382.832,17382.832,0.8950000000004366,-0.9070000000028812,-5.148493185612249e-05,7.678199345623147e-05,43.585852198471166,17382.148369578746,0.8950000000004366,0.0,0.0,0.0,1.0,-3.4019999999982247
1750260960.0,17382.8,17382.8,17381.645,17381.645,1.1549999999988358,-1.1869999999980791,-6.644499160082587e-05,7.476125959428388e-05,43.47954077127103,17382.056841044105,1.1549999999988358,0.0,0.0,0.0,1.0,-3.2809999999990396
1750261020.0,17381.635,17381.635,17380.452,17380.452,1.1829999999972642,-1.1929999999993015,-6.806034069851681e-05,-5.810100108959566e-05,43.19796105958484,17381.765045111955,1.1829999999972642,0.0,0.0,0.0,1.0,-3.062000000001717
1750261080.0,17380.412,17380.412,17379.43,17379.43,0.9819999999999708,-1.022000000000844,-5.650038675722825e-05,-5.86105180417045e-05,43.42657930107338,17381.340485287783,0.9819999999999708,0.0,0.0,0.0,1.0,-3.2230000000017753
1750261140.0,17379.429,17379.429,17378.364,17378.364,1.0649999999986903,-1.065999999998894,-6.127934352726377e-05,-6.075399888799144e-05,43.58585219847785,17380.79930080336,1.0649999999986903,0.0,0.0,0.0,1.0,-3.188000000001921
1750261200.0,17378.36,17378.36,17377.39,17377.39,0.9700000000011642,-0.9740000000019792,-5.581654425395516e-05,-6.162032136755797e-05,43.642887294219136,17380.1794218747,0.9700000000011642,0.0,0.0,0.0,1.0,-3.0469999999986612
1750261260.0,17377.358,17377.358,17376.207,17376.207,1.151000000001659,-1.1830000000009022,-6.62356153335656e-05,-6.157844611410593e-05,43.50149366769057,17379.457157391145,1.151000000001659,0.0,0.0,0.0,1.0,-2.812999999998283
1750261320.0,17376.172,17376.172,17375.176,17375.176,0.9959999999991852,-1.0309999999990396,-5.7319874596037903e-05,-5.943035289361015e-05,43.58034058337161,17378.678759159615,0.9959999999991852,0.0,0.0,0.0,1.0,-2.8179999999993015
1750261380.0,17375.158,17375.158,17374.343,17374.343,0.8149999999986903,-0.8329999999987194,-4.69060482787374e-05,-5.751148519791197e-05,43.82975115519932,17377.890433221684,0.8149999999986903,0.0,0.0,0.0,1.0,-3.106999999999971
1750261440.0,17374.336,17374.336,17373.394,17373.394,0.9419999999990978,-0.949000000000524,-5.421789931995662e-05,-5.6099196356450535e-05,43.9209855564977,17377.072893056582,0.9419999999990978,0.0,0.0,0.0,1.0,-3.315999999998894
1750261500.0,17373.388,17373.388,17372.358,17372.358,1.0299999999988358,-1.0360000000000582,-5.928607592248765e-05,-5.6793102690157033e-05,43.85577942735789,17376.215634515003,1.0299999999988358,0.0,0.0,0.0,1.0,-3.3070000000006985
1750261560.0,17372.347,17372.347,17371.236,17371.236,1.1110000000007858,-1.1219999999993888,-6.39522109477082e-05,-5.633642181298555e-05,0.0,17375.310239775863,1.1110000000007858,0.0,0.0,0.0,1.0,-3.361000000000786
1750261620.0,17371.232,17371.232,17370.078,17370.078,1.153999999998632,-1.157999999999447,-6.643167277937639e-05,-5.8158781449653245e-05,0.0,17374.358916181878,1.153999999998632,0.0,0.0,0.0,1.0,-3.1020000000025902
1750261680.0,17370.067,17370.067,17369.051,17369.051,1.0159999999996217,-1.0270000000018626,-5.849142665941482e-05,-6.0475857125788727e-05,0.0,17373.393834675495,1.0159999999996217,0.0,0.0,0.0,1.0,12.032999999999447
1750261740.0,17369.049,17369.049,17367.875,17367.875,1.173999999999069,-1.175999999999476,-6.759149565408381e-05,-6.315057639261417e-05,0.0,17372.390404641283,1.173999999999069,0.0,0.0,0.0,1.0,12.256000000001222
1750261800.0,17367.862,17367.862,17366.976,17366.976,0.886000000002241,-0.8990000000012515,-5.101376323707782e-05,-6.14961138555322e-05,0.0,17371.4059614906,0.886000000002241,0.0,0.0,0.0,1.0,12.077000000001135
1750261860.0,17366.972,17381.735,17366.438,17381.084,15.2970000000023,14.108000000000176,0.0008125768844446,0.0001138097052229,51.14559164732767,17373.165597254338,14.111999999997352,0.6510000000016589,0.5340000000032887,1.1850000000049477,0.0,-2.9949999999989814
1750261920.0,17381.071,17381.071,17380.131,17380.131,0.9399999999986904,-0.9529999999977008,-5.408182269082788e-05,0.0001162796752406,51.27385062693249,17374.432029059288,0.9399999999986904,0.0,0.0,0.0,1.0,-3.165000000000873
1750261980.0,17380.106,17380.106,17379.053,17379.053,1.0529999999998836,-1.0780000000013388,-6.0586511957975605e-05,0.0001158606581809,51.25149852871443,17375.272199680287,1.0529999999998836,0.0,0.0,0.0,1.0,-3.037000000000262
1750262040.0,17379.045,17379.045,17378.089,17378.089,0.955999999998312,-0.9639999999999418,-5.500877637397867e-05,0.0001183772020369,51.270123923393776,17375.784339302896,0.955999999998312,0.0,0.0,0.0,1.0,-3.166000000001077
1750262100.0,17378.051,17378.051,17376.966,17376.966,1.0849999999991269,-1.1229999999995923,-6.243507974508343e-05,0.0001160929387353,51.38216119751225,17375.99918097166,1.0849999999991269,0.0,0.0,0.0,1.0,-2.9290000000000873
1750262160.0,17376.939,17376.939,17376.016,17376.016,0.922999999998865,-0.9500000000007276,-5.3116374523664094e-05,-5.704571305830594e-05,51.53419053185298,17376.002233104453,0.922999999998865,0.0,0.0,0.0,1.0,-3.084999999999127
1750262220.0,17376.001,17376.001,17374.923,17374.923,1.0780000000013388,-1.0930000000007567,-6.203959127312083e-05,-5.863726677476453e-05,51.04935591257429,17375.80600232896,1.0780000000013388,0.0,0.0,0.0,1.0,-2.82300000000032
1750262280.0,17374.921,17374.921,17374.037,17374.037,0.8839999999981956,-0.885999999998603,-5.087792917148778e-05,-5.669555021746696e-05,51.16599572045121,17375.484359474758,0.8839999999981956,0.0,0.0,0.0,1.0,-2.8699999999989814
1750262340.0,17374.036,17374.036,17372.931,17372.931,1.1049999999995634,-1.1059999999997672,-6.360065099436673e-05,-5.8413925141544574e-05,51.03642875230676,17375.020106200896,1.1049999999995634,0.0,0.0,0.0,1.0,-2.860000000000582
1750262400.0,17372.915,17372.915,17372.1,17372.1,0.8150000000023283,-0.83100000000195,-4.691210427279062e-05,-5.530933004708602e-05,51.57940918396768,17374.489172028705,0.8150000000023283,0.0,0.0,0.0,1.0,-3.0459999999984575
1750262460.0,17372.069,17372.069,17371.167,17371.167,0.9019999999982248,-0.9329999999972642,-5.192242789262607e-05,-5.5070540720878405e-05,52.0072252737124,17373.885183710452,0.9019999999982248,0.0,0.0,0.0,1.0,-3.0970000000015716
1750262520.0,17371.163,17371.163,17370.071,17370.071,1.092000000000553,-1.096000000001368,-6.286280314107656e-05,-5.5235183094469554e-05,51.87527577585019,17373.191690433712,1.092000000000553,0.0,0.0,0.0,1.0,-3.032999999999447
1750262580.0,17370.048,17370.048,17369.054,17369.054,0.9939999999987776,-1.0169999999998254,-5.722494261379e-05,-5.650458578292999e-05,52.18034545252816,17372.43937703271,0.9939999999987776,0.0,0.0,0.0,1.0,-2.9690000000009604
1750262640.0,17369.036,17369.036,17368.07,17368.07,0.9660000000003492,-0.9840000000003783,-5.561621266720555e-05,-5.490769811749775e-05,52.01681291940304,17371.644938500438,0.9660000000003492,0.0,0.0,0.0,1.0,5.903999999998632
1750262700.0,17368.034,17368.034,17367.038,17367.038,0.9959999999991852,-1.0319999999992433,-5.734673250865268e-05,-5.699462376467017e-05,0.0,17370.807307027142,0.9959999999991852,0.0,0.0,0.0,1.0,19.813999999998487
1750262760.0,17367.033,17367.033,17366.085,17366.085,0.94800000000032,-0.9530000000013388,-5.458618061014338e-05,-5.752737430817363e-05,0.0,17369.94869957613,0.94800000000032,0.0,0.0,0.0,1.0,19.854999999999563
1750262820.0,17366.06,17374.891,17366.005,17373.974,8.885999999998603,7.888999999999214,0.0004557164952785,4.618848537575185e-05,37.82423167281596,17370.680565965136,7.913999999997031,0.9170000000012806,0.055000000000291,0.9720000000015716,0.0,11.176000000003114
1750262880.0,17373.948,17387.678,17373.813,17386.852,13.8650000000016,12.878000000000611,0.0007427212283586,0.0002061777195702,63.37005279057527,17373.620820000127,12.903999999998632,0.8260000000009313,0.1350000000020372,0.9610000000029686,0.0,-2.6820000000006985
1750262940.0,17386.837,17386.837,17385.94,17385.94,0.897000000000844,-0.912000000000262,-5.1590752245554726e-05,0.0002069828116545,63.78071253070943,17375.86066393319,0.897000000000844,0.0,0.0,0.0,1.0,-2.7849999999998545
1750263000.0,17385.94,17385.94,17385.15,17385.15,0.7899999999972351,-0.7899999999972351,-4.5439015664222655e-05,0.0002093643550234,64.09567901234946,17377.54962812495,0.7899999999972351,0.0,0.0,0.0,1.0,-3.0940000000009604
1750263060.0,17385.13,17385.13,17384.17,17384.17,0.9600000000027648,-0.9800000000032014,-5.521960434018985e-05,0.0002092376702774,64.3200049555538,17378.753325922975,0.9600000000027648,0.0,0.0,0.0,1.0,-3.1969999999964784
1750263120.0,17384.167,17384.167,17383.155,17383.155,1.0120000000024447,-1.014999999999418,-5.821389083540469e-05,0.0001064515930546,64.06404244817108,17379.55362501845,1.0120000000024447,0.0,0.0,0.0,1.0,-3.352999999999156
1750263180.0,17383.151,17383.151,17382.056,17382.056,1.0950000000011642,-1.098999999998341,-6.299203176691982e-05,-5.4691058970458354e-05,64.07787960134546,17380.008596864,1.0950000000011642,0.0,0.0,0.0,1.0,21.72599999999875
1750263240.0,17382.032,17382.032,17380.973,17380.973,1.058999999997468,-1.0829999999987194,-6.0924982763664686e-05,-5.655790507408033e-05,63.58347876673128,17380.183935322533,1.058999999997468,0.0,0.0,0.0,1.0,21.719999999997526
1750263300.0,17380.972,17380.972,17379.802,17379.802,1.1700000000018915,-1.1710000000020957,-6.731499251030907e-05,-6.093310044329762e-05,63.12349919450146,17380.114487213134,1.1700000000018915,0.0,0.0,0.0,1.0,21.866000000001804
1750263360.0,17379.766,17404.836,17379.766,17403.782,25.06999999999971,23.979999999999563,0.0013818367865251,0.0002264781777297,80.21619489808693,17384.41766590878,24.01599999999962,1.054000000000087,0.0,1.054000000000087,0.0,-3.278999999998632
1750263420.0,17403.732,17403.732,17402.693,17402.693,1.0390000000006694,-1.0889999999999418,-5.969983909202172e-05,0.0002261809880784,80.11279205084547,17387.740447155917,1.0390000000006694,0.0,0.0,0.0,1.0,-3.2409999999981665
1750263480.0,17402.681,17402.681,17401.668,17401.668,1.0129999999990105,-1.0249999999978172,-5.820942187005614e-05,0.0002271375100578,80.05402891083762,17390.272723801805,1.0129999999990105,0.0,0.0,0.0,1.0,-3.118000000002212
1750263540.0,17401.667,17401.667,17400.503,17400.503,1.1640000000006694,-1.1650000000008731,-6.689014334090346e-05,0.0002259444779423,79.86399900051845,17392.13276786991,1.1640000000006694,0.0,0.0,0.0,1.0,-3.0100000000020373
1750263600.0,17400.494,17400.494,17399.452,17399.452,1.0419999999976426,-1.050999999999476,-5.988335733443216e-05,0.0002274308049775,79.72455324532216,17393.46353095048,1.0419999999976426,0.0,0.0,0.0,1.0,-2.9650000000001455
1750263660.0,17399.427,17399.427,17398.55,17398.55,0.8770000000004075,-0.9020000000018626,-5.040395870510032e-05,-5.901734406850272e-05,75.00610500610625,17394.388336841734,0.8770000000004075,0.0,0.0,0.0,1.0,-3.0639999999984866
1750263720.0,17398.539,17398.539,17397.493,17397.493,1.0460000000020957,-1.0570000000006985,-6.0119990534957874e-05,-5.9101374357089946e-05,64.25681288351745,17394.95281492619,1.0460000000020957,0.0,0.0,0.0,1.0,-3.1929999999993015
1750263780.0,17397.473,17397.473,17396.487,17396.487,0.9860000000007858,-1.0059999999975844,-5.667489755556946e-05,-5.879446949419261e-05,64.09536792024589,17395.231750891537,0.9860000000007858,0.0,0.0,0.0,1.0,-3.194999999999709
1750263840.0,17396.473,17396.473,17395.486,17395.486,0.9870000000009896,-1.0010000000002035,-5.67356383101902e-05,-5.6763568488049954e-05,63.73591324686289,17395.277971197313,0.9870000000009896,0.0,0.0,0.0,1.0,-3.264999999999418
1750263900.0,17395.482,17395.482,17394.3,17394.3,1.1820000000006985,-1.1860000000015134,-6.794867770842443e-05,-5.837663256284841e-05,63.38884483214582,17395.100152320967,1.1820000000006985,0.0,0.0,0.0,1.0,-3.1260000000002037
1750263960.0,17394.289,17394.289,17393.292,17393.292,0.9969999999993888,-1.0079999999979918,-5.731766328588589e-05,-5.975937347900553e-05,63.400576368880486,17394.771390826052,0.9969999999993888,0.0,0.0,0.0,1.0,-3.298000000002503
1750264020.0,17393.288,17393.288,17392.221,17392.221,1.0669999999990978,-1.070999999999913,-6.134550293188371e-05,-6.000447595839069e-05,63.44754597169116,17394.307677064528,1.0669999999990978,0.0,0.0,0.0,1.0,-3.2890000000006694
1750264080.0,17392.212,17392.212,17391.174,17391.174,1.0380000000004657,-1.0470000000022992,-5.968188520243806e-05,-6.060587348776441e-05,63.50803781879393,17393.73791188524,1.0380000000004657,0.0,0.0,0.0,1.0,-3.2619999999988067
1750264140.0,17391.17,17391.17,17389.994,17389.994,1.175999999999476,-1.180000000000291,-6.762052236850517e-05,-6.278285029942741e-05,63.49290404575182,17393.057194743316,1.175999999999476,0.0,0.0,0.0,1.0,-3.1569999999992433
1750264200.0,17389.984,17389.984,17388.932,17388.932,1.05199999999968,-1.0619999999980791,-6.049459274946313e-05,-6.129203330763516e-05,0.0,17392.307153427668,1.05199999999968,0.0,0.0,0.0,1.0,-3.0750000000007276
1750264260.0,17388.909,17388.909,17387.912,17387.912,0.9969999999993888,-1.0200000000004366,-5.733539694752493e-05,-6.129558003996296e-05,0.0,17391.508095642046,0.9969999999993888,0.0,0.0,0.0,1.0,-2.981999999999971
1750264320.0,17387.901,17387.901,17386.837,17386.837,1.0640000000021246,-1.0750000000007276,-6.119197481065279e-05,-6.126487441571677e-05,0.0,17390.6587998241,1.0640000000021246,0.0,0.0,0.0,1.0,-2.985000000000582
1750264380.0,17386.813,17386.813,17385.857,17385.857,0.955999999998312,-0.9799999999995634,-5.498419980696359e-05,-6.032533733662188e-05,0.0,17389.78574006387,0.955999999998312,0.0,0.0,0.0,1.0,40.288000000000466
1750264440.0,17385.832,17385.832,17384.93,17384.93,0.9019999999982248,-0.92699999999968,-5.188132497761538e-05,-5.717749785844392e-05,0.0,17388.90287288108,0.9019999999982248,0.0,0.0,0.0,1.0,40.15299999999843
1750264500.0,17384.909,17384.909,17383.852,17383.852,1.0570000000006985,-1.0780000000013388,-6.079985808385299e-05,-5.723855092532189e-05,0.0,17387.98452535173,1.0570000000006985,0.0,0.0,0.0,1.0,40.052999999999884
1750264560.0,17383.849,17426.532,17383.235,17426.145,43.29699999999866,42.29300000000149,0.0024330630115345,0.000440841130771,75.61232881610586,17394.922786428666,42.296000000002095,0.3869999999988067,0.613999999997759,1.0009999999965655,0.0,-3.3699999999989814
1750264620.0,17426.11,17426.11,17425.083,17425.083,1.0270000000018626,-1.0620000000017171,-5.8934552806212205e-05,0.0004412926151719,75.53670298267106,17400.406455591743,1.0270000000018626,0.0,0.0,0.0,1.0,-3.3839999999981956
1750264680.0,17425.023,17425.023,17423.905,17423.905,1.118000000002212,-1.1779999999998836,-6.416060397752198e-05,0.0004394573343378,75.29866291594314,17404.678911920033,1.118000000002212,0.0,0.0,0.0,1.0,-3.242999999998574
1750264740.0,17423.886,17423.886,17422.775,17422.775,1.1109999999971478,-1.1299999999973809,-6.376304344490935e-05,0.0004370809906444,75.37381262141272,17407.969104004333,1.1109999999971478,0.0,0.0,0.0,1.0,-2.9030000000020664
1750264800.0,17422.756,17422.756,17421.699,17421.699,1.0570000000006985,-1.076000000000931,-6.066778413247011e-05,0.0004371074054346,75.28257889958645,17410.46544174891,1.0570000000006985,0.0,0.0,0.0,1.0,-2.8100000000013097
1750264860.0,17421.668,17421.668,17420.662,17420.662,1.0060000000012224,-1.037000000000262,-5.774418385204117e-05,-6.105403364263096e-05,75.3281681360734,17412.3193553461,1.0060000000012224,0.0,0.0,0.0,1.0,-2.6749999999992724
1750264920.0,17420.642,17420.642,17419.872,17419.872,0.7700000000004366,-0.7900000000008731,-4.420043761879938e-05,-5.81072106051484e-05,75.67456341253843,17413.692558548733,0.7700000000004366,0.0,0.0,0.0,1.0,-3.166000000001077
1750264980.0,17419.831,17419.831,17418.889,17418.889,0.9419999999990978,-0.9830000000001746,-5.407629959206251e-05,-5.60903497280565e-05,75.94225278770278,17414.637360484456,0.9419999999990978,0.0,0.0,0.0,1.0,-3.397000000000844
1750265040.0,17418.875,17418.875,17417.987,17417.987,0.8879999999990105,-0.9019999999982248,-5.0979182065375086e-05,-5.3533577452149645e-05,76.16106318992894,17415.24637973658,0.8879999999990105,0.0,0.0,0.0,1.0,31.004000000000815
1750265100.0,17417.961,17417.961,17416.706,17416.706,1.2550000000010186,-1.2810000000026776,-7.205206166215544e-05,-5.581043295808672e-05,75.8047748781147,17415.51175861712,1.2550000000010186,0.0,0.0,0.0,1.0,31.30000000000291
1750265160.0,17416.7,17416.7,17415.492,17415.492,1.2080000000023574,-1.2139999999999418,-6.935871893081682e-05,-5.813333997384185e-05,75.61638447372363,17415.50815930692,1.2080000000023574,0.0,0.0,0.0,1.0,31.527000000001863
1750265220.0,17415.475,17449.051,17414.499,17448.991,34.55199999999968,33.499000000003434,0.0019244953123588,0.0003356058100216,85.68908988128668,17421.595942462623,33.51600000000326,0.0599999999976716,0.9759999999987484,1.0359999999964202,0.0,-2.882000000001426
1750265280.0,17448.986,17448.986,17448.006,17448.006,0.9799999999995634,-0.985000000000582,-5.616372206382442e-05,0.0003351883255273,85.6329371356231,17426.397764165187,0.9799999999995634,0.0,0.0,0.0,1.0,-2.894000000000233
1750265340.0,17447.987,17447.987,17447.019,17447.019,0.9680000000007568,-0.9870000000009896,-5.547917934606191e-05,0.0003342883260712,85.72107173959486,17430.147074465734,0.9680000000007568,0.0,0.0,0.0,1.0,-2.985000000000582
1750265400.0,17447.011,17447.011,17446.109,17446.109,0.9019999999982248,-0.9099999999998544,-5.169939997161833e-05,0.0003383588584093,71.22294510353893,17433.04932600824,0.9019999999982248,0.0,0.0,0.0,1.0,-3.169000000001688
1750265460.0,17446.083,17446.083,17445.112,17445.112,0.97099999999773,-0.9969999999993888,-5.565719250548848e-05,0.0003410991636943,71.32150993208319,17435.242533836805,0.97099999999773,0.0,0.0,0.0,1.0,-3.1120000000009895
1750265520.0,17445.072,17445.072,17444.034,17444.034,1.0380000000004657,-1.0780000000013388,-5.950104419176176e-05,-5.570010761575098e-05,71.4736819646229,17436.8409758679,1.0380000000004657,0.0,0.0,0.0,1.0,-3.132999999997992
1750265580.0,17444.022,17444.022,17442.94,17442.94,1.0820000000021537,-1.0940000000009604,-6.202697978723907e-05,-5.687275916043391e-05,71.5286229795156,17437.949883657064,1.0820000000021537,0.0,0.0,0.0,1.0,-2.9939999999987776
1750265640.0,17442.881,17442.881,17442.0,17442.0,0.8810000000012224,-0.9399999999986904,-5.050771142686935e-05,-5.58784655765954e-05,71.73694241599702,17438.68626181889,0.8810000000012224,0.0,0.0,0.0,1.0,-3.1899999999986903
1750265700.0,17441.988,17441.988,17440.901,17440.901,1.0869999999995343,-1.098999999998341,-6.23208776430493e-05,-5.80027611108816e-05,71.64182296456194,17439.08893588141,1.0869999999995343,0.0,0.0,0.0,1.0,-3.136000000002241
1750265760.0,17440.893,17440.893,17439.946,17439.946,0.9470000000001164,-0.9550000000017462,-5.429767845030162e-05,-5.773085829984422e-05,71.38990708379274,17439.24475927041,0.9470000000001164,0.0,0.0,0.0,1.0,-3.1339999999981956
1750265820.0,17439.917,17439.917,17438.81,17438.81,1.106999999999971,-1.135999999998603,-6.347507273113575e-05,-5.852566400771902e-05,71.15789026488527,17439.16570690128,1.106999999999971,0.0,0.0,0.0,1.0,-2.9720000000015716
1750265880.0,17438.809,17438.809,17437.765,17437.765,1.044000000001688,-1.0450000000018915,-5.9866473679578e-05,-5.809356278618681e-05,70.9423972892788,17438.91102639176,1.044000000001688,0.0,0.0,0.0,1.0,-2.9019999999982247
