epoch,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas
1750655940,17004.601,17004.601,17003.66,17003.66,0.941,-0.944,-0.000055338,-5.98351E-05,50,17007.1918,0.941,0,0,0,1
1750656000,17003.614,17003.614,17002.551,17002.551,1.063,-1.109,-6.25161E-05,-0.000060274,50,17006.34802,1.063,0,0,0,1
1750656060,17002.526,17002.526,17001.655,17001.655,0.871,-0.896,-5.12277E-05,-5.83486E-05,50,17005.49474,0.871,0,0,0,1
1750656120,17001.635,17001.635,17000.52,17000.52,1.115,-1.135,-6.55819E-05,-6.00695E-05,0,17004.59024,1.115,0,0,0,1
1750656180,17000.484,17000.484,16999.779,16999.779,0.705,-0.741,-4.14694E-05,-5.52266E-05,0,17003.71547,0.705,0,0,0,1
1750656240,16999.749,16999.749,16998.775,16998.775,0.974,-1.004,-0.000057295,-0.000055618,0,17002.8172,0.974,0,0,0,1
1750656300,16998.756,16998.756,16997.752,16997.752,1.004,-1.023,-5.90631E-05,-5.49274E-05,0,17001.89626,1.004,0,0,0,1
1750656360,16997.74,16997.74,16996.63,16996.63,1.11,-1.122,-6.53028E-05,-5.77424E-05,0,17000.93876,1.11,0,0,0,1
1750656420,16996.624,16996.624,16995.569,16995.569,1.055,-1.061,-6.20712E-05,-5.70403E-05,0,16999.96244,1.055,0,0,0,1
1750656480,16995.556,16995.556,16994.582,16994.582,0.974,-0.987,-5.73091E-05,-6.02082E-05,0,16998.98418,0.974,0,0,0,1
1750656540,16994.57,16994.57,16993.58,16993.58,0.99,-1.002,-5.82539E-05,-0.0000604,0,16998.0016,0.99,0,0,0,1
1750656600,16993.569,16993.569,16992.634,16992.634,0.935,-0.946,-5.50208E-05,-5.95916E-05,0,16997.02567,0.935,0,0,0,1
1750656660,16992.624,16992.624,16991.732,16991.732,0.892,-0.902,-5.24934E-05,-5.70297E-05,0,16996.06319,0.892,0,0,0,1
1750656720,16991.699,16991.699,16990.657,16990.657,1.042,-1.075,-6.13241E-05,-5.68802E-05,0,16995.08024,1.042,0,0,0,1
1750656780,16990.657,16990.657,16989.622,16989.622,1.035,-1.035,-6.09158E-05,-5.76016E-05,0,16994.08783,1.035,0,0,0,1
1750656840,16989.617,16989.617,16988.658,16988.658,0.959,-0.964,-5.64462E-05,-5.72401E-05,0,16993.10059,0.959,0,0,0,1
1750656900,16988.656,16988.656,16987.625,16987.625,1.031,-1.033,-6.06876E-05,-5.83734E-05,0,16992.10503,1.031,0,0,0,1
1750656960,16987.602,16987.602,16986.666,16986.666,0.936,-0.959,-0.000055099,-5.88945E-05,0,16991.11612,0.936,0,0,0,1
1750657020,16986.643,16986.643,16985.502,16985.502,1.141,-1.164,-6.71704E-05,-6.00638E-05,0,16990.09537,1.141,0,0,0,1
1750657080,16985.495,16985.495,16984.375,16984.375,1.12,-1.127,-6.59386E-05,-6.10684E-05,0,16989.0553,1.12,0,0,0,1
1750657140,16984.367,16991.893,16983.621,16991.707,8.272,7.332,0.000432162,3.66533E-05,50,16989.53743,7.34,0.186,0.746,0.932,0
1750657200,16991.696,16991.696,16990.541,16990.541,1.155,-1.166,-6.79744E-05,3.51959E-05,50,16989.7199,1.155,0,0,0,1
1750657260,16990.536,16990.536,16989.35,16989.35,1.186,-1.191,-6.98036E-05,0.000032255,50,16989.65264,1.186,0,0,0,1
1750657320,16989.323,16989.323,16988.495,16988.495,0.828,-0.855,-4.87365E-05,3.59418E-05,50,16989.44216,0.828,0,0,0,1
1750657380,16988.475,16988.475,16987.481,16987.481,0.994,-1.014,-5.85103E-05,3.74275E-05,50,16989.08559,0.994,0,0,0,1
1750657440,16987.474,16987.474,16986.299,16986.299,1.175,-1.182,-6.91686E-05,-6.28387E-05,50,16988.57893,1.175,0,0,0,1
1750657500,16986.277,16986.277,16985.279,16985.279,0.998,-1.02,-5.87533E-05,-6.09944E-05,50,16987.97895,0.998,0,0,0,1
1750657560,16985.269,16985.269,16984.235,16984.235,1.034,-1.044,-6.08763E-05,-0.000059209,50,16987.29823,1.034,0,0,0,1
1750657620,16984.227,16984.227,16983.11,16983.11,1.117,-1.125,-6.57669E-05,-6.26151E-05,50,16986.53673,1.117,0,0,0,1
1750657680,16983.095,16983.095,16982.189,16982.189,0.906,-0.921,-5.33472E-05,-6.15825E-05,50,16985.74624,0.906,0,0,0,1
1750657740,16982.176,16982.176,16981.226,16981.226,0.95,-0.963,-0.000055941,-5.89369E-05,50,16984.92437,0.95,0,0,0,1
1750657800,16981.222,16981.222,16980.093,16980.093,1.129,-1.133,-6.64852E-05,-6.04833E-05,50,16984.04594,1.129,0,0,0,1
1750657860,16980.072,16980.072,16979.064,16979.064,1.008,-1.029,-5.93637E-05,-6.01808E-05,50,16983.14014,1.008,0,0,0,1
1750657920,16979.027,16979.027,16978.04,16978.04,0.987,-1.024,-5.81305E-05,-5.86535E-05,50,16982.21284,0.987,0,0,0,1
1750657980,16978.038,16978.038,16976.936,16976.936,1.102,-1.104,-6.49074E-05,-6.09656E-05,0,16981.25341,1.102,0,0,0,1
1750658040,16976.917,16976.917,16975.968,16975.968,0.949,-0.968,-5.58994E-05,-6.09573E-05,0,16980.29243,0.949,0,0,0,1
1750658100,16975.966,16975.966,16974.902,16974.902,1.064,-1.066,-6.26768E-05,-6.01956E-05,0,16979.31235,1.064,0,0,0,1
1750658160,16974.874,16974.874,16973.858,16973.858,1.016,-1.044,-5.98532E-05,-6.02935E-05,0,16978.32065,1.016,0,0,0,1
1750658220,16973.84,16973.84,16972.873,16972.873,0.967,-0.985,-0.00005697,-6.00614E-05,0,16977.33017,0.967,0,0,0,1
1750658280,16972.865,16972.865,16971.86,16971.86,1.005,-1.013,-5.92122E-05,-5.89223E-05,0,16976.33559,1.005,0,0,0,1
1750658340,16971.858,16971.858,16970.97,16970.97,0.888,-0.89,-5.23219E-05,-5.82068E-05,0,16975.36003,0.888,0,0,0,1
1750658400,16970.945,16970.945,16969.891,16969.891,1.054,-1.079,-6.21061E-05,-5.80927E-05,0,16974.36566,1.054,0,0,0,1
1750658460,16969.873,16969.873,16968.704,16968.704,1.169,-1.187,-6.88868E-05,-5.98994E-05,0,16973.33627,1.169,0,0,0,1
1750658520,16968.679,16968.679,16967.72,16967.72,0.959,-0.984,-5.65159E-05,-5.98086E-05,0,16972.31513,0.959,0,0,0,1
1750658580,16967.691,16967.691,16966.547,16966.547,1.144,-1.173,-6.74223E-05,-6.14506E-05,0,16971.26638,1.144,0,0,0,1
1750658640,16966.467,16966.467,16965.44,16965.44,1.027,-1.107,-6.05312E-05,-6.30924E-05,0,16970.20704,1.027,0,0,0,1
1750658700,16965.426,16965.426,16964.385,16964.385,1.041,-1.055,-6.13601E-05,-6.29432E-05,0,16969.14848,1.041,0,0,0,1
1750658760,16964.377,16964.377,16963.424,16963.424,0.953,-0.961,-5.61765E-05,-6.04012E-05,0,16968.10767,0.953,0,0,0,1
1750658820,16963.401,16963.401,16962.374,16962.374,1.027,-1.05,-6.05421E-05,-6.12064E-05,0,16967.06518,1.027,0,0,0,1
1750658880,16962.362,16962.362,16961.222,16961.222,1.14,-1.152,-6.72076E-05,-6.11635E-05,0,16966.00279,1.14,0,0,0,1
1750658940,16961.205,16961.205,16960.147,16960.147,1.058,-1.075,-6.23776E-05,-6.15328E-05,0,16964.9381,1.058,0,0,0,1
1750659000,16960.137,16960.137,16959.132,16959.132,1.005,-1.015,-5.92566E-05,-6.11121E-05,0,16963.88244,1.005,0,0,0,1
1750659060,16959.127,16959.127,16958.208,16958.208,0.919,-0.924,-5.41891E-05,-6.07146E-05,0,16962.85073,0.919,0,0,0,1
1750659120,16958.184,16958.184,16957.028,16957.028,1.156,-1.18,-6.81677E-05,-6.22397E-05,0,16961.79205,1.156,0,0,0,1
1750659180,16957.014,16957.014,16955.952,16955.952,1.062,-1.076,-0.000062629,-0.000061324,0,16960.73022,1.062,0,0,0,1
1750659240,16955.931,16975.009,16955.705,16974.265,19.304,18.313,0.001081274,0.000167406,50,16963.19109,18.334,0.744,0.226,0.97,0
1750659300,16974.265,16974.265,16973.27,16973.27,0.995,-0.995,-5.86181E-05,0.000167534,50,16965.02362,0.995,0,0,0,1
1750659360,16973.266,16973.266,16972.381,16972.381,0.885,-0.889,-5.21408E-05,0.000167944,50,16966.36133,0.885,0,0,0,1
1750659420,16972.351,16972.351,16971.379,16971.379,0.972,-1.002,-5.72696E-05,0.000170123,50,16967.27363,0.972,0,0,0,1
1750659480,16971.377,16971.377,16970.506,16970.506,0.871,-0.873,-5.13217E-05,0.000172385,50,16967.86133,0.871,0,0,0,1
1750659540,16970.475,16970.475,16969.467,16969.467,1.008,-1.039,-5.93973E-05,-5.57495E-05,50,16968.15327,1.008,0,0,0,1
1750659600,16969.448,16969.448,16968.427,16968.427,1.021,-1.04,-0.000060167,-5.60593E-05,50,16968.20304,1.021,0,0,0,1
1750659660,16968.415,16968.415,16967.388,16967.388,1.027,-1.039,-6.05242E-05,-0.000057736,50,16968.05485,1.027,0,0,0,1
1750659720,16967.386,16967.386,16966.309,16966.309,1.077,-1.079,-6.34747E-05,-0.000058977,50,16967.73742,1.077,0,0,0,1
1750659780,16966.293,16966.293,16965.288,16965.288,1.005,-1.021,-5.92351E-05,-6.05597E-05,50,16967.29207,1.005,0,0,0,1
1750659840,16965.278,16965.278,16964.312,16964.312,0.966,-0.976,-5.69398E-05,-6.00682E-05,50,16966.75024,0.966,0,0,0,1
1750659900,16964.272,16964.272,16963.335,16963.335,0.937,-0.977,-5.52337E-05,-5.90815E-05,50,16966.12929,0.937,0,0,0,1
1750659960,16963.325,17025.364,16962.777,17024.91,62.587,61.575,0.003630479,0.000679119,50,16976.81669,61.585,0.454,0.548,1.002,0
1750660020,17024.904,17024.904,17023.871,17023.871,1.033,-1.039,-6.06758E-05,0.000679679,50,16985.37202,1.033,0,0,0,1
1750660080,17023.854,17023.854,17022.707,17022.707,1.147,-1.164,-0.000067376,0.000678051,50,16992.1602,1.147,0,0,0,1
1750660140,17022.691,17022.691,17021.71,17021.71,0.981,-0.997,-0.000057629,0.000677913,50,16997.53289,0.981,0,0,0,1
1750660200,17021.673,17027.418,17020.77,17027.199,6.648,5.489,0.000324645,0.000753889,50,17002.92673,5.526,0.219,0.903,1.122,0
1750660260,17027.17,17027.17,17026.13,17026.13,1.04,-1.069,-6.10789E-05,1.55771E-05,50,17007.1455,1.04,0,0,0,1
1750660320,17026.111,17026.111,17025.157,17025.157,0.954,-0.973,-5.60316E-05,1.65059E-05,50,17010.42032,0.954,0,0,0,1
1750660380,17025.133,17025.133,17023.953,17023.953,1.18,-1.204,-6.93093E-05,1.61192E-05,50,17012.88081,1.18,0,0,0,1
1750660440,17023.923,17023.923,17022.859,17022.859,1.064,-1.094,-6.25003E-05,0.000015145,50,17014.69503,1.064,0,0,0,1
1750660500,17022.844,17022.844,17021.959,17021.959,0.885,-0.9,-0.000051989,-6.01818E-05,50,17016.01575,0.885,0,0,0,1
1750660560,17021.937,17021.937,17020.897,17020.897,1.04,-1.062,-6.10976E-05,-6.01856E-05,50,17016.90325,1.04,0,0,0,1
1750660620,17020.884,17020.884,17019.895,17019.895,0.989,-1.002,-5.81051E-05,-6.06003E-05,50,17017.4472,0.989,0,0,0,1
1750660680,17019.882,17019.882,17018.673,17018.673,1.209,-1.222,-7.10346E-05,-6.09453E-05,50,17017.67008,1.209,0,0,0,1
1750660740,17018.637,17018.637,17017.624,17017.624,1.013,-1.049,-0.000059523,-6.03498E-05,50,17017.6617,1.013,0,0,0,1
1750660800,17017.6,17017.6,17016.595,17016.595,1.005,-1.029,-5.90565E-05,-6.17634E-05,50,17017.46775,1.005,0,0,0,1
1750660860,17016.559,17016.559,17015.454,17015.454,1.105,-1.141,-6.49367E-05,-6.25312E-05,50,17017.10162,1.105,0,0,0,1
1750660920,17015.405,17015.405,17014.491,17014.491,0.914,-0.963,-0.000053716,-6.16534E-05,50,17016.62696,0.914,0,0,0,1
1750660980,17014.489,17014.489,17013.591,17013.591,0.898,-0.9,-5.27785E-05,-5.80022E-05,50,17016.07497,0.898,0,0,0,1
1750661040,17013.581,17013.581,17012.519,17012.519,1.062,-1.072,-6.24207E-05,-5.85817E-05,0,17015.42843,1.062,0,0,0,1
1750661100,17012.502,17012.502,17011.439,17011.439,1.063,-1.08,-6.24835E-05,-5.92671E-05,0,17014.70308,1.063,0,0,0,1
1750661160,17011.389,17011.389,17010.439,17010.439,0.95,-1,-5.58449E-05,-5.74487E-05,0,17013.92779,0.95,0,0,0,1
1750661220,17010.413,17010.413,17009.41,17009.41,1.003,-1.029,-5.89639E-05,-5.84983E-05,0,17013.10637,1.003,0,0,0,1
1750661280,17009.403,17009.403,17008.282,17008.282,1.121,-1.128,-6.59047E-05,-6.11235E-05,0,17012.22921,1.121,0,0,0,1
1750661340,17008.262,17008.262,17007.334,17007.334,0.928,-0.948,-5.45617E-05,-5.95517E-05,0,17011.33918,0.928,0,0,0,1
1750661400,17007.33,17007.33,17006.353,17006.353,0.977,-0.981,-5.74458E-05,-5.85442E-05,0,17010.4326,0.977,0,0,0,1
1750661460,17006.326,17006.326,17005.229,17005.229,1.097,-1.124,-6.45054E-05,-6.02763E-05,0,17009.48649,1.097,0,0,0,1
1750661520,17005.216,17005.216,17004.273,17004.273,0.943,-0.956,-5.54536E-05,-5.95742E-05,0,17008.53858,0.943,0,0,0,1
1750661580,17004.26,17004.26,17003.424,17003.424,0.836,-0.849,-4.91642E-05,-5.62261E-05,0,17007.60866,0.836,0,0,0,1
1750661640,17003.406,17003.406,17002.505,17002.505,0.901,-0.919,-5.29894E-05,-5.59117E-05,0,17006.68072,0.901,0,0,0,1
1750661700,17002.486,17002.486,17001.477,17001.477,1.009,-1.028,-5.93443E-05,-5.62914E-05,0,17005.73459,1.009,0,0,0,1
1750661760,17001.466,17001.466,17000.613,17000.613,0.853,-0.864,-5.01721E-05,-5.34247E-05,0,17004.80339,0.853,0,0,0,1
1750661820,17000.584,17000.584,16999.628,16999.628,0.956,-0.985,-5.62334E-05,-5.35807E-05,0,17003.86241,0.956,0,0,0,1
1750661880,16999.625,16999.625,16998.55,16998.55,1.075,-1.078,-6.32367E-05,-5.63952E-05,0,17002.89652,1.075,0,0,0,1
1750662000,16996.634,16996.634,16996.622,16996.622,0.012,-1.928,-7.06022E-07,-4.59385E-05,0,17001.7557,0.012,0,0,0,1
1750662060,16996.609,16996.609,16995.563,16995.563,1.046,-1.059,-6.15417E-05,-0.000046378,0,17000.62975,1.046,0,0,0,1
1750662120,16995.56,16995.56,16994.598,16994.598,0.962,-0.965,-0.000056603,-4.76642E-05,0,16999.53307,0.962,0,0,0,1
1750662180,16994.587,16994.587,16993.554,16993.554,1.033,-1.044,-6.07841E-05,-4.85743E-05,0,16998.44597,1.033,0,0,0,1
1750662240,16993.551,16993.551,16992.522,16992.522,1.029,-1.032,-6.05524E-05,-4.80374E-05,0,16997.36888,1.029,0,0,0,1
1750662300,16992.506,16992.506,16991.605,16991.605,0.901,-0.917,-5.30234E-05,-5.85009E-05,0,16996.3209,0.901,0,0,0,1
1750662360,16991.583,16991.583,16990.612,16990.612,0.971,-0.993,-5.71459E-05,-5.76218E-05,0,16995.28292,0.971,0,0,0,1
1750662420,16990.608,17010.918,16990.241,17010.378,20.677,19.766,0.001163584,0.000186416,50,16998.02748,19.77,0.54,0.367,0.907,0
1750662480,17010.374,17010.374,17009.275,17009.275,1.099,-1.103,-6.46076E-05,0.000185651,50,17000.07248,1.099,0,0,0,1
1750662540,17009.249,17009.249,17008.275,17008.275,0.974,-1,-0.000057263,0.000186309,50,17001.56385,0.974,0,0,0,1
1750662600,17008.267,17008.267,17007.335,17007.335,0.932,-0.94,-5.47969E-05,0.000185954,50,17002.61315,0.932,0,0,0,1
1750662660,17007.321,17007.321,17006.292,17006.292,1.029,-1.043,-6.05034E-05,0.000185283,50,17003.28203,1.029,0,0,0,1
1750662720,17006.284,17006.284,17005.276,17005.276,1.008,-1.016,-5.92722E-05,-5.92886E-05,50,17003.64457,1.008,0,0,0,1
1750662780,17005.248,17005.248,17004.115,17004.115,1.133,-1.161,-6.66265E-05,-5.96924E-05,50,17003.7301,1.133,0,0,0,1
1750662840,17004.087,17004.087,17003.124,17003.124,0.963,-0.991,-5.66334E-05,-5.95665E-05,50,17003.6199,0.963,0,0,0,1
1750662900,17003.105,17003.105,17002.03,17002.03,1.075,-1.094,-6.32237E-05,-6.12518E-05,50,17003.33083,1.075,0,0,0,1
1750662960,17002,17002,17001.019,17001.019,0.981,-1.011,-5.76991E-05,-0.000060691,50,17002.9105,0.981,0,0,0,1
1750663020,17001.004,17001.004,17000.024,17000.024,0.98,-0.995,-5.76437E-05,-6.03653E-05,50,17002.38568,0.98,0,0,0,1
1750663080,17000.004,17000.004,16998.994,16998.994,1.01,-1.03,-5.94118E-05,-5.89223E-05,50,17001.76901,1.01,0,0,0,1
1750663140,16998.987,16998.987,16998.079,16998.079,0.908,-0.915,-5.34149E-05,-5.82786E-05,50,17001.0981,0.908,0,0,0,1
1750663200,16998.072,16998.072,16997.022,16997.022,1.05,-1.057,-6.17717E-05,-5.79882E-05,50,17000.35699,1.05,0,0,0,1
1750663260,16997.002,16997.002,16995.882,16995.882,1.12,-1.14,-0.000065894,-5.96272E-05,0,16999.54336,1.12,0,0,0,1
1750663320,16995.853,17014.636,16995.238,17014.223,19.398,18.341,0.001080852,0.000168072,50,17002.21238,18.37,0.413,0.615,1.028,0
1750663500,17011.34,17011.34,17011.081,17011.081,0.259,-3.142,-1.52251E-05,0.000176909,50,17003.82486,0.259,0,0,0,1
1750663980,17003.307,17003.307,17003.182,17003.182,0.125,-7.899,-7.35151E-06,0.000186122,50,17003.70797,0.125,0,0,0,1
1750664220,16999.908,16999.908,16998.812,16998.812,1.096,-4.37,-6.44709E-05,0.000185582,50,17002.8178,1.096,0,0,0,1
1750664280,16998.773,16998.773,16997.764,16997.764,1.009,-1.048,-5.93572E-05,0.000186889,50,17001.89893,1.009,0,0,0,1
1750719300,16955.743,16955.743,16954.865,16954.865,0.878,-42.899,-5.17819E-05,-3.96373E-05,50,16993.3473,0.878,0,0,0,1
1750719360,16954.846,16954.846,16953.931,16953.931,0.915,-0.934,-5.39669E-05,-4.73857E-05,50,16986.1807,0.915,0,0,0,1
1750719420,16953.927,16953.927,16953.008,16953.008,0.919,-0.923,-5.42057E-05,-5.67565E-05,50,16980.1493,0.919,0,0,0,1
1750719480,16952.99,16952.99,16952.042,16952.042,0.948,-0.966,-5.59193E-05,-5.50462E-05,50,16975.03888,0.948,0,0,0,1
1750719540,16952.041,16952.041,16950.996,16950.996,1.045,-1.046,-6.16445E-05,-5.55037E-05,50,16970.66745,1.045,0,0,0,1
1750719600,16950.981,16950.981,16949.925,16949.925,1.056,-1.071,-6.22973E-05,-5.76067E-05,50,16966.8961,1.056,0,0,0,1
1750719720,16948.801,16948.801,16948.061,16948.061,0.74,-1.864,-4.36609E-05,-5.55455E-05,50,16963.47153,0.74,0,0,0,1
1750719780,16948.044,16948.044,16946.962,16946.962,1.082,-1.099,-6.38422E-05,-5.74728E-05,50,16960.4698,1.082,0,0,0,1
1750719840,16946.96,16946.96,16945.916,16945.916,1.044,-1.046,-0.000061604,-5.86098E-05,50,16957.82365,1.044,0,0,0,1
1750719900,16945.887,16945.887,16944.945,16944.945,0.942,-0.971,-5.55887E-05,-5.73986E-05,0,16955.48208,0.942,0,0,0,1
1750719960,16944.934,16944.934,16943.904,16943.904,1.03,-1.041,-6.07851E-05,-5.70962E-05,0,16953.37698,1.03,0,0,0,1
1750720020,16943.876,16943.876,16942.79,16942.79,1.086,-1.114,-0.000064094,-6.11828E-05,0,16951.45207,1.086,0,0,0,1
1750720080,16942.79,16942.79,16941.681,16941.681,1.109,-1.109,-6.54556E-05,-6.15055E-05,0,16949.67551,1.109,0,0,0,1
1750720140,16941.654,16941.654,16940.335,16940.335,1.319,-1.346,-7.78554E-05,-6.47558E-05,0,16947.97724,1.319,0,0,0,1
1750720260,16939.219,16939.219,16938.157,16938.157,1.062,-2.178,-6.26947E-05,-0.000066177,0,16946.19174,1.062,0,0,0,1
1750720320,16938.155,16938.155,16937.303,16937.303,0.852,-0.854,-5.03006E-05,-6.40801E-05,0,16944.57561,0.852,0,0,0,1
1750720380,16937.282,16937.282,16936.345,16936.345,0.937,-0.958,-5.53217E-05,-6.23256E-05,0,16943.07913,0.937,0,0,0,1
1750720440,16936.332,16936.332,16935.202,16935.202,1.13,-1.143,-6.67205E-05,-6.25786E-05,0,16941.64693,1.13,0,0,0,1
1750720500,16935.195,16935.195,16934.221,16934.221,0.974,-0.981,-5.75134E-05,-5.85102E-05,0,16940.29676,0.974,0,0,0,1
1750720560,16934.203,16947.285,16933.676,16946.94,13.609,12.719,0.000752146,0.000104458,50,16941.50462,12.737,0.345,0.527,0.872,0
1750720620,16946.936,16946.936,16946.01,16946.01,0.926,-0.93,-5.46411E-05,0.00010359,50,16942.32378,0.926,0,0,0,1
1750720680,16945.998,16945.998,16945.009,16945.009,0.989,-1.001,-5.83619E-05,0.000102982,50,16942.812,0.989,0,0,0,1
1750720800,16943.313,16943.313,16943.096,16943.096,0.217,-1.913,-1.28074E-05,0.000113765,50,16942.86364,0.217,0,0,0,1
1750720860,16943.082,16943.082,16942.006,16942.006,1.076,-1.09,-6.35067E-05,0.000112566,50,16942.7077,1.076,0,0,0,1
1750720920,16941.976,16941.976,16940.997,16940.997,0.979,-1.009,-5.77855E-05,-4.94205E-05,50,16942.39667,0.979,0,0,0,1
1750720980,16940.984,16976.73,16939.899,16976.73,36.831,35.733,0.002110031,0.000383514,50,16948.63909,35.746,0,1.085,1.085,0
1750721040,16976.693,16976.693,16975.721,16975.721,0.972,-1.009,-0.000057255,0.000383735,50,16953.56307,0.972,0,0,0,1
1750721100,16975.671,16975.671,16974.725,16974.725,0.946,-0.996,-5.57268E-05,0.000375151,50,16957.4107,0.946,0,0,0,1
1750721160,16974.713,16974.713,16973.816,16973.816,0.897,-0.909,-5.28433E-05,0.000377284,50,16960.39348,0.897,0,0,0,1
1750721220,16973.794,16973.794,16972.621,16972.621,1.173,-1.195,-6.91065E-05,0.00037502,50,16962.61667,1.173,0,0,0,1
1750721280,16972.609,16972.609,16971.654,16971.654,0.955,-0.967,-5.62671E-05,-5.82397E-05,50,16964.25982,0.955,0,0,0,1
1750721340,16971.634,16971.634,16970.707,16970.707,0.927,-0.947,-5.46206E-05,-5.77129E-05,50,16965.43203,0.927,0,0,0,1
1750721400,16970.668,16970.668,16969.86,16969.86,0.808,-0.847,-4.76116E-05,-5.60898E-05,50,16966.23712,0.808,0,0,0,1
1750721460,16969.844,16969.844,16968.821,16968.821,1.023,-1.039,-6.02834E-05,-5.75778E-05,50,16966.70691,1.023,0,0,0,1
1750721520,16968.78,16968.78,16967.707,16967.707,1.073,-1.114,-6.32338E-05,-5.64033E-05,50,16966.88875,1.073,0,0,0,1
1750721580,16967.692,16967.692,16966.697,16966.697,0.995,-1.01,-5.86409E-05,-0.000056878,50,16966.85388,0.995,0,0,0,1
1750721640,16966.689,16966.689,16965.559,16965.559,1.13,-1.138,-6.66011E-05,-5.92741E-05,50,16966.61845,1.13,0,0,0,1
1750721700,16965.553,16965.553,16964.532,16964.532,1.021,-1.027,-6.01808E-05,-0.000061788,50,16966.2391,1.021,0,0,0,1
1750721760,16964.527,16964.527,16963.496,16963.496,1.031,-1.036,-6.07739E-05,-6.18861E-05,50,16965.74035,1.031,0,0,0,1
1750721820,16963.441,16963.441,16962.464,16962.464,0.977,-1.032,-5.75944E-05,-6.07582E-05,0,16965.14465,0.977,0,0,0,1
1750721880,16962.462,16962.462,16961.517,16961.517,0.945,-0.947,-5.57113E-05,-6.01723E-05,0,16964.48508,0.945,0,0,0,1
1750721940,16961.495,16961.495,16960.523,16960.523,0.972,-0.994,-5.73063E-05,-5.83133E-05,0,16963.7647,0.972,0,0,0,1
1750722000,16960.51,16960.51,16959.534,16959.534,0.976,-0.989,-5.75454E-05,-5.77863E-05,0,16962.99548,0.976,0,0,0,1
1750722060,16959.529,16959.529,16958.598,16958.598,0.931,-0.936,-5.48954E-05,-5.66106E-05,0,16962.19594,0.931,0,0,0,1
1750722120,16958.584,16958.584,16957.556,16957.556,1.028,-1.042,-6.06183E-05,-5.72153E-05,0,16961.35231,1.028,0,0,0,1
1750722180,16957.553,16957.553,16956.579,16956.579,0.974,-0.977,-5.74375E-05,-5.75606E-05,0,16960.48444,0.974,0,0,0,1
1750722240,16956.571,16956.571,16955.679,16955.679,0.892,-0.9,-0.000052605,-5.66203E-05,0,16959.61072,0.892,0,0,0,1
1750722300,16955.654,16955.654,16954.849,16954.849,0.805,-0.83,-4.74768E-05,-5.46066E-05,0,16958.74496,0.805,0,0,0,1
1750722360,16954.827,16954.827,16953.813,16953.813,1.014,-1.036,-0.000059806,-5.55887E-05,0,16957.84824,1.014,0,0,0,1
1750722420,16953.776,16953.776,16953.056,16953.056,0.72,-0.757,-4.24684E-05,-5.19587E-05,0,16956.97692,0.72,0,0,0,1
1750722480,16953.052,16953.052,16952.028,16952.028,1.024,-1.028,-6.04021E-05,-5.25517E-05,0,16956.07712,1.024,0,0,0,1
1750722540,16952.014,16952.014,16951.069,16951.069,0.945,-0.959,-5.57456E-05,-5.31798E-05,0,16955.16655,0.945,0,0,0,1
1750722600,16951.035,16951.035,16950.053,16950.053,0.982,-1.016,-5.79316E-05,-5.52707E-05,0,16954.23681,0.982,0,0,0,1
1750722660,16950.045,16959.8,16949.365,16959.357,10.435,9.304,0.000549379,6.65663E-05,50,16955.16776,9.312,0.443,0.68,1.123,0
1750722720,16959.348,16959.348,16958.28,16958.28,1.068,-1.077,-6.29741E-05,6.24651E-05,50,16955.73362,1.068,0,0,0,1
1750722780,16958.254,16958.254,16957.399,16957.399,0.855,-0.881,-5.04179E-05,0.000064462,50,16956.03642,0.855,0,0,0,1
1750722840,16957.389,16957.389,16956.29,16956.29,1.099,-1.109,-6.48095E-05,6.26492E-05,50,16956.08252,1.099,0,0,0,1
1750722900,16956.285,16956.285,16955.339,16955.339,0.946,-0.951,-5.57905E-05,6.30774E-05,50,16955.94734,0.946,0,0,0,1
1750722960,16955.339,16955.339,16954.231,16954.231,1.108,-1.108,-6.53481E-05,-0.000059868,50,16955.63527,1.108,0,0,0,1
1750723020,16954.227,16954.227,16953.251,16953.251,0.976,-0.98,-5.75668E-05,-5.87866E-05,50,16955.20177,0.976,0,0,0,1
1750723080,16953.23,16980.894,16953.047,16980.274,27.847,27.023,0.001595212,0.000270339,50,16959.76036,27.044,0.62,0.183,0.803,0
1750723140,16980.253,16980.253,16979.324,16979.324,0.929,-0.95,-5.47106E-05,0.000272359,50,16963.31738,0.929,0,0,0,1
1750723200,16979.318,16979.318,16978.306,16978.306,1.012,-1.018,-5.96019E-05,0.000271597,50,16966.04259,1.012,0,0,0,1
1750723260,16978.302,16978.302,16977.213,16977.213,1.089,-1.093,-6.41407E-05,0.000271838,50,16968.07357,1.089,0,0,0,1
1750723320,16977.194,16977.194,16976.125,16976.125,1.069,-1.088,-6.29668E-05,0.000270758,50,16969.53747,1.069,0,0,0,1
1750723380,16976.114,16976.114,16975.038,16975.038,1.076,-1.087,-6.33832E-05,-6.09606E-05,50,16970.53756,1.076,0,0,0,1
1750723440,16975.002,16975.002,16973.924,16973.924,1.078,-1.114,-6.35051E-05,-6.27196E-05,50,16971.15328,1.078,0,0,0,1
1750723500,16973.894,16973.894,16972.88,16972.88,1.014,-1.044,-5.97388E-05,-6.27469E-05,50,16971.46723,1.014,0,0,0,1
1750723560,16972.85,16972.85,16972.073,16972.073,0.777,-0.807,-0.000045779,-5.90746E-05,50,16971.57737,0.777,0,0,0,1
