open,high,low,close,spread,momentum,ema,rsi
18220.888,18220.888,18220.715,18220.715,0.1729999999988649,-9.494597628778578e-06,18221.533358330274,0.303080911415477
18220.715,18220.715,18220.59,18220.59,0.125,-6.860323538360191e-06,18221.40757721957,0.2811969704923099
18220.59,18220.59,18220.525,18220.525,0.0649999999986903,-3.567392713343942e-06,18221.28990025696,0.2702687171028072
18220.525,18220.525,18220.43,18220.43,0.0950000000011641,-5.2139002582052285e-06,18221.175246889365,0.2546894843736978
18220.43,18220.43,18220.265,18220.265,0.1650000000008731,-9.055768716792478e-06,18221.05388063745,0.2299017113234831
18220.265,18220.265,18220.176,18220.176,0.0889999999999417,-4.8846709967964586e-06,18220.936829885788,0.2175997157463306
18220.176,18220.176,18220.11,18220.11,0.065999999998894,-3.622357983790181e-06,18220.826585901017,0.2086819342261918
18220.11,18220.11,18219.971,18219.971,0.1389999999992142,-7.628933085479517e-06,18220.71250778088,0.190934392110309
18219.971,18219.971,18219.827,18219.827,0.1440000000002328,-7.903415433552219e-06,18220.59444007677,0.1743880340225623
18219.827,18219.827,18219.709,18219.709,0.1180000000022118,-6.476461055449079e-06,18220.476381399865,0.1619990704184424
18219.709,18231.168,18219.653,18231.139,11.515000000003056,0.0006273426211143,18221.89806387988,88.12983619454073
18231.139,18231.139,18230.991,18230.991,0.1479999999974097,-8.11797880528875e-06,18223.110455362566,87.06017134770069
18230.991,18230.991,18230.936,18230.936,0.055000000000291,-3.01684093861887e-06,18224.153861314226,86.6393231526482
18230.936,18230.936,18230.821,18230.821,0.1150000000016007,-6.307959174556288e-06,18225.042813139,85.70641451842532
18230.821,18230.821,18230.701,18230.701,0.1199999999989813,-6.582259789555955e-06,18225.7972380538,84.68174935364246
18230.701,18230.701,18230.596,18230.596,0.1049999999995634,-5.759515226522183e-06,18226.43707297996,83.73837103759367
18230.596,18230.596,18230.47,18230.47,0.1260000000002037,-6.911458078517896e-06,18226.974796582632,82.54992712051715
18230.47,18230.47,18230.367,18230.367,0.1030000000027939,-5.649881763991616e-06,18227.427090371613,81.53126599509979
18230.367,18230.367,18230.309,18230.309,0.0579999999972642,-3.1815047935035423e-06,18227.81134498873,80.92568134931906
18230.309,18230.309,18230.232,18230.232,0.077000000001135,-4.22373531905329e-06,18228.134098990235,80.07533306823605
18230.232,18230.232,18230.143,18230.143,0.0889999999999417,-4.882000404604625e-06,18228.401952458204,79.04150189768644
18230.143,18230.143,18230.023,18230.023,0.1199999999989813,-6.582504591401417e-06,18228.618092130444,77.58699520459402
18230.023,18230.023,18229.894,18229.894,0.1290000000008149,-7.076239015191277e-06,18228.78821317972,75.96858822208156
18229.894,18229.894,18229.8,18229.8,0.0940000000009604,-5.156365692537968e-06,18228.92311808909,74.74508732812541
18229.8,18229.8,18229.657,18229.657,0.1430000000000291,-7.84429889522098e-06,18229.020969010544,72.82360981912838
18229.657,18229.657,18229.578,18229.578,0.0789999999979045,-4.333597719230475e-06,18229.09523980914,71.72660468008895
18229.578,18229.578,18229.482,18229.482,0.0960000000013678,-5.266166885564694e-06,18229.146807834582,70.33995307516659
18229.482,18229.482,18229.381,18229.381,0.1009999999987485,-5.540475587761939e-06,18229.178033456643,68.83225660737197
18229.381,18229.381,18229.285,18229.285,0.0960000000013678,-5.266223795596936e-06,18229.192295662426,67.35446639572739
18229.285,18229.285,18229.172,18229.172,0.1130000000011932,-6.198816903779658e-06,18229.1895895741,65.56996207373238
18229.172,18229.172,18229.089,18229.089,0.0829999999987194,-4.553141524921145e-06,18229.176177630885,64.22399980346788
18229.089,18229.089,18228.956,18228.956,0.1330000000016298,-7.296031085401999e-06,18229.146820613438,62.0268194945081
18228.956,18228.956,18228.8,18228.8,0.1559999999990395,-8.557813184650875e-06,18229.100577864974,59.45741764439359
18228.8,18228.8,18228.711,18228.711,0.0889999999999417,-4.882383919935229e-06,18229.048634149647,57.981732188107735
18228.711,18228.711,18228.568,18228.568,0.1430000000000291,-7.844767520914786e-06,18228.98454959636,55.59420675727821
18228.568,18228.568,18228.489,18228.489,0.0789999999979045,-4.333856614358034e-06,18228.918476316845,54.26482126602144
18228.489,18228.489,18228.383,18228.383,0.1059999999997671,-5.815073317316788e-06,18228.8470794746,52.45243602526212
18228.383,18228.383,18228.151,18228.151,0.2319999999999709,-1.2727404290369115e-05,18228.754268877987,48.624586443082414
18228.151,18228.151,18228.032,18228.032,0.1190000000024156,-6.528363738156351e-06,18228.657966360923,46.740394116645504
18228.032,18228.032,18227.91,18227.91,0.1219999999993888,-6.69298803068763e-06,18228.5582375128,44.82276122706707
18227.91,18227.91,18227.777,18227.777,0.1330000000016298,-7.296503000131516e-06,18228.454072511093,42.76299601922333
18227.777,18227.777,18227.595,18227.595,0.1819999999970605,-9.984761169534728e-06,18228.33952950961,40.05072008639828
18227.595,18227.595,18227.481,18227.481,0.1140000000013969,-6.254253509641039e-06,18228.22505890833,38.40748477317973
18227.481,18227.481,18227.348,18227.348,0.1329999999979918,-7.296674729651009e-06,18228.108117720552,36.524671620092526
18227.348,18227.348,18227.235,18227.235,0.1130000000011932,-6.199475645174424e-06,18227.99170202448,34.956717027981306
18227.235,18227.235,18227.099,18227.099,0.136000000002241,-7.461362077298972e-06,18227.87267508788,33.11421982568877
18227.099,18227.099,18226.952,18226.952,0.146999999997206,-8.064914773120435e-06,18227.749918409496,31.19999131242736
18226.952,18226.952,18226.853,18226.853,0.099000000001979,-5.431517019482968e-06,18227.63032928823,29.94454119960231
18226.853,18226.853,18226.729,18226.729,0.1239999999997962,-6.803149177780909e-06,18227.5101520498,28.40291502507114
18226.729,18226.729,18226.611,18226.611,0.1179999999985739,-6.474008583667867e-06,18227.390265109825,26.979472700712755
18226.611,18226.611,18226.519,18226.519,0.0920000000005529,-5.04756479413615e-06,18227.274096428515,25.890040533880462
18226.519,18226.519,18226.385,18226.385,0.1340000000018335,-7.351924961707112e-06,18227.155550238047,24.34788013635526
18226.385,18226.385,18226.282,18226.282,0.1029999999991559,-5.651148047181032e-06,18227.03907687297,23.203758339740663
18226.282,18226.282,18226.133,18226.133,0.1489999999976134,-8.175007936261913e-06,18226.918266623245,21.62097963282716
18226.133,18226.133,18225.993,18225.993,0.1400000000030559,-7.68127830530485e-06,18226.794897740147,20.22500672259044
18225.993,18225.993,18225.882,18225.882,0.1109999999971478,-6.090203150899143e-06,18226.67317804146,19.168276070325216
18225.882,18225.882,18225.789,18225.789,0.0930000000007567,-5.102633716225213e-06,18226.55528763593,18.30530307196831
18225.789,18225.789,18225.694,18225.694,0.0950000000011641,-5.212394371567619e-06,18226.440449284477,17.441483740111536
18225.694,18225.694,18225.562,18225.562,0.1319999999977881,-7.24252256167901e-06,18226.32332271321,16.291128007969114
18225.562,18225.562,18225.432,18225.432,0.1300000000010186,-7.132839031309679e-06,18226.204479684784,15.226030122252284
18225.432,18225.432,18225.318,18225.318,0.1140000000013969,-6.254995766452609e-06,18226.08628239348,14.340604649737989
18225.318,18225.318,18225.202,18225.202,0.1159999999981664,-6.364772345723857e-06,18225.96837807435,13.481508749677552
18225.202,18225.202,18225.106,18225.106,0.0960000000013678,-5.267431329558647e-06,18225.853394331105,12.798193993515838
18225.106,18225.106,18225.01,18225.01,0.0960000000013678,-5.2674590754753225e-06,18225.740941753626,12.135772506044102
18225.01,18225.01,18224.877,18224.877,0.1329999999979918,-7.297664034067175e-06,18225.625749519808,11.26578638170004
18224.877,18224.877,18224.772,18224.772,0.1049999999995634,-5.761355755584674e-06,18225.5119162505,10.61859279160516
18224.772,18224.772,18224.662,18224.662,0.110000000000582,-6.03574080382252e-06,18225.398594083767,9.97226256127105
18224.662,18224.662,18224.487,18224.487,0.1749999999992724,-9.602372872508091e-06,18225.27704820593,9.030523711186214
18224.487,18224.487,18224.313,18224.313,0.1740000000027066,-9.547593850078862e-06,18225.14850844514,8.201224303170351
18224.313,18224.313,18224.187,18224.187,0.1259999999965657,-6.913840867261989e-06,18225.02030731912,7.65314389573037
18224.187,18224.187,18223.997,18223.997,0.1900000000023283,-1.0425705135874708e-05,18224.88386634324,6.903892832510886
18223.997,18223.997,18223.856,18223.856,0.1409999999996216,-7.737051317513455e-06,18224.746817497475,6.402918304762132
18223.856,18223.856,18223.795,18223.795,0.0610000000015134,-3.3472608651496927e-06,18224.61990849781,6.193528678435321
18223.795,18223.795,18223.656,18223.656,0.1389999999992142,-7.627390452902283e-06,18224.491387364767,5.733419821528725
18223.656,18223.656,18223.479,18223.479,0.1769999999996798,-9.712650414384072e-06,18224.3564023828,5.203332775053298
18223.479,18223.479,18223.402,18223.402,0.077000000001135,-4.225318337991446e-06,18224.22914873176,4.987308849391941
18223.402,18223.402,18223.272,18223.272,0.1299999999973806,-7.1336844787994735e-06,18224.101528900854,4.6372672285761976
18223.272,18223.272,18223.146,18223.146,0.1260000000002037,-6.9142358188889474e-06,18223.974125047407,4.320731608512814
18223.146,18223.146,18223.03,18223.03,0.1160000000018044,-6.365530957230803e-06,18223.848241707758,4.046857778823941
18223.03,18223.03,18222.954,18222.954,0.0759999999972933,-4.170546829884714e-06,18223.72900948005,3.873616968792858
18222.954,18222.954,18222.838,18222.838,0.1160000000018044,-6.365598025581676e-06,18223.610208216043,3.618965718272829
18222.838,18222.838,18222.787,18222.787,0.0509999999994761,-2.798685912686061e-06,18223.50044712057,3.5097214503111047
18222.787,18222.787,18222.601,18222.601,0.1860000000015134,-1.0207000718520652e-05,18223.38052083783,3.1377114277498426
18222.601,18222.601,18222.453,18222.453,0.1479999999974097,-8.12178239528727e-06,18223.256851392784,2.876451666238211
18222.453,18222.453,18222.347,18222.347,0.1059999999997671,-5.816999500529718e-06,18223.135537873743,2.70286637015045
18222.347,18222.347,18222.258,18222.258,0.0889999999999417,-4.8841128972298975e-06,18223.018532823917,2.563012220989149
18222.258,18222.258,18222.14,18222.14,0.1180000000022118,-6.475597041921688e-06,18222.90139511406,2.386683788040701
18222.14,18222.14,18222.043,18222.043,0.0969999999979336,-5.323194750883609e-06,18222.786942432183,2.2496698142483544
18222.043,18222.043,18221.912,18221.912,0.1310000000012223,-7.189095097670517e-06,18222.670283441224,2.076310741763672
18221.912,18221.912,18221.795,18221.795,0.1170000000020081,-6.420841018317525e-06,18222.553578982395,1.933036813609495
18221.795,18221.795,18221.694,18221.694,0.1009999999987485,-5.542812878678305e-06,18222.43896845141,1.816508251453692
18221.694,18221.694,18221.597,18221.597,0.0969999999979336,-5.323325043105065e-06,18222.32670599122,1.709898336619279
18221.597,18221.597,18221.466,18221.466,0.1310000000012223,-7.18927106124756e-06,18222.211945192397,1.5754232830973631
18221.466,18221.466,18221.369,18221.369,0.0970000000015716,-5.323391652600762e-06,18222.099552500076,1.482454342007799
18221.369,18221.369,18221.274,18221.274,0.0949999999975261,-5.213658754055217e-06,18221.989478833395,1.395591225059902
18221.274,18221.274,18221.14,18221.14,0.1340000000018335,-7.354041215879015e-06,18221.87621498894,1.281527418286805
18221.14,18221.14,18221.053,18221.053,0.0869999999995343,-4.7746738128795485e-06,18221.76645299041,1.2122516194963566
18221.053,18221.053,18220.967,18220.967,0.0859999999993306,-4.71981504024388e-06,18221.65985925836,1.1462870248079275
18220.967,18220.967,18220.825,18220.825,0.1419999999998253,-7.793219756080383e-06,18221.548544690577,1.045158248056673
18220.825,18220.825,18220.725,18220.725,0.1000000000021827,-5.488225697902749e-06,18221.438738731835,0.9796142667546344
18220.725,18220.725,18220.621,18220.621,0.1039999999993597,-5.707786051245556e-06,18221.329706900924,0.915324219863338
18220.621,18220.621,18220.518,18220.518,0.1029999999991559,-5.652935758826416e-06,18221.221479314136,0.8554458802662623
18220.518,18220.518,18220.392,18220.392,0.1260000000002037,-6.915280893804443e-06,18221.11088207225,0.7875719441337475
18220.392,18220.392,18220.228,18220.228,0.1640000000006694,-9.000904042100188e-06,18220.993164462616,0.708747646052645
18220.228,18220.228,18220.061,18220.061,0.1669999999976426,-9.165637224639587e-06,18220.8688758676,0.6386519395728151
18220.061,18220.061,18220.004,18220.004,0.0570000000006984,-3.1284198225289828e-06,18220.753559085253,0.6162492948778849
18220.004,18220.004,18219.863,18219.863,0.1409999999996216,-7.738746928942497e-06,18220.634817873884,0.5635842072929748
18219.863,18219.863,18219.719,18219.719,0.1440000000002328,-7.903462281855234e-06,18220.512708824037,0.515162644492773
18219.719,18219.719,18219.65,18219.65,0.0689999999995052,-3.787105607888641e-06,18220.39768098083,0.4932923008769986
18219.65,18219.65,18219.542,18219.542,0.1080000000001746,-5.927666008931354e-06,18220.283590183382,0.4603496596025769
18219.542,18219.542,18219.383,18219.383,0.1589999999996507,-8.726893354404908e-06,18220.16351149227,0.4162746792909785
18219.383,18219.383,18219.3,18219.3,0.0830000000023574,-4.555587859500498e-06,18220.048376626637,0.3950137536167106
18219.3,18219.3,18219.157,18219.157,0.1430000000000291,-7.848819658318185e-06,18219.92952640975,0.3608208179267437
18219.157,18219.157,18219.038,18219.038,0.1189999999987776,-6.531586505320597e-06,18219.810656221784,0.3348453126968631
18219.038,18219.038,18218.91,18218.91,0.1280000000006111,-7.025617927869376e-06,18219.690568725546,0.3090714780768844
18218.91,18218.91,18218.713,18218.713,0.1970000000001164,-1.0812941059645809e-05,18219.560226228805,0.2741020851602445
18218.713,18218.713,18218.516,18218.516,0.1970000000001164,-1.08130579805632e-05,18219.420996064964,0.2443311372063158
18218.516,18218.516,18218.449,18218.449,0.0669999999990977,-3.677577251615105e-06,18219.29139658964,0.2349833115487544
18218.449,18218.449,18218.31,18218.31,0.1389999999992142,-7.629628625327456e-06,18219.16054371102,0.2164790270937767
18218.31,18218.31,18218.218,18218.218,0.0920000000005529,-5.049864669093296e-06,18219.034871216216,0.2049738967288169
18218.218,18218.218,18218.085,18218.085,0.1330000000016298,-7.300384702868534e-06,18218.90822172072,0.1893100680250923
18218.085,18218.085,18217.978,18217.978,0.1069999999999709,-5.8732847058040605e-06,18218.78419215796,0.1775543920407601
18217.978,18217.978,18217.825,18217.825,0.1529999999984284,-8.398297549727651e-06,18218.656299870232,0.1620578009408787
18217.825,18217.825,18217.693,18217.693,0.1320000000014261,-7.24565089416096e-06,18218.52785988753,0.1499021091140046
18217.693,18217.693,18217.513,18217.513,0.180000000000291,-9.880504628134725e-06,18218.392545235864,0.1350284359411581
18217.513,18217.513,18217.383,18217.383,0.1299999999973806,-7.135990516271562e-06,18218.257939204414,0.125354443273571
18217.383,18217.383,18217.268,18217.268,0.1150000000016007,-6.312652042317346e-06,18218.12594731049,0.1173453116524887
18217.268,18217.268,18217.194,18217.194,0.0740000000005238,-4.062080000144519e-06,18218.001687669093,0.1123700619602656
18217.194,18217.194,18217.09,18217.09,0.1039999999993597,-5.708892379274744e-06,18217.880129313213,0.1055940393683175
18217.09,18217.09,18216.981,18216.981,0.1090000000003783,-5.983392517672215e-06,18217.760245404785,0.0988651223126401
18216.981,18216.981,18216.808,18216.808,0.1729999999988649,-9.496633937233769e-06,18217.63327935081,0.0891543736601655
18216.808,18216.808,18216.698,18216.698,0.110000000000582,-6.038379500972191e-06,18217.50857543737,0.0835359523968089
18216.698,18216.698,18216.62,18216.62,0.0780000000013387,-4.2817858648680485e-06,18217.390098712385,0.0797004772862938
18216.62,18216.62,18216.499,18216.499,0.120999999999185,-6.642286000335673e-06,18217.27128555073,0.0740226057707803
18216.499,18216.499,18216.362,18216.362,0.1369999999988067,-7.520654764614498e-06,18217.150047477306,0.0681065357055709
18216.362,18216.362,18216.223,18216.223,0.1389999999992142,-7.630502731559297e-06,18217.026441146994,0.0626366717006405
18216.223,18216.223,18216.167,18216.167,0.0560000000004947,-3.0741828314084785e-06,18216.911848994063,0.0605275635915416
18216.167,18216.167,18216.056,18216.056,0.1110000000007858,-6.0934882734065e-06,18216.79773579485,0.0564687598340443
18216.056,18216.056,18215.907,18215.907,0.1490000000012514,-8.179597164259533e-06,18216.678971022207,0.0514785465225732
18215.907,18215.907,18215.796,18215.796,0.1110000000007858,-6.093575247168026e-06,18216.56124155258,0.0480704605832475
18215.796,18215.796,18215.706,18215.706,0.0900000000001455,-4.940766793803952e-06,18216.44720934557,0.0454434617349091
18215.706,18215.706,18215.609,18215.609,0.0969999999979336,-5.3250749654232266e-06,18216.335448099493,0.0427329083885286
18215.609,18215.609,18215.484,18215.484,0.125,-6.862246549110829e-06,18216.22192168623,0.0394660300845013
18215.484,18215.484,18215.306,18215.306,0.1779999999998835,-9.771906143152265e-06,18216.09979879473,0.0353246674596406
18215.306,18215.306,18215.201,18215.201,0.1049999999995634,-5.764382986495065e-06,18215.97995895543,0.0331170422756846
18215.201,18215.201,18215.063,18215.063,0.1380000000026484,-7.576089882443959e-06,18215.85769776137,0.0304257377261758
18215.063,18215.063,18214.966,18214.966,0.0969999999979336,-5.325262942945663e-06,18215.738804726523,0.0286625312376721
18214.966,18214.966,18214.841,18214.841,0.125,-6.862488790781995e-06,18215.61909742965,0.0265289686527744
18214.841,18214.841,18214.713,18214.713,0.1280000000006111,-7.027236746171006e-06,18215.49828443904,0.0245164793101866
18214.713,18214.713,18214.542,18214.542,0.1709999999984575,-9.388015062228304e-06,18215.37077984717,0.0221040434659402
18214.542,18214.542,18214.387,18214.387,0.1550000000024738,-8.509684185420419e-06,18215.23960920088,0.0201669191302058
18214.387,18214.387,18214.23,18214.23,0.1569999999992433,-8.619559911604568e-06,18215.10499464076,0.0184072636676286
18214.23,18214.23,18214.085,18214.085,0.1450000000004365,-7.960808664497776e-06,18214.968995355328,0.0169373663425423
18214.085,18214.085,18213.922,18213.922,0.1630000000004656,-8.949118223688934e-06,18214.82939597462,0.0154443276634849
18213.922,18213.922,18213.784,18213.784,0.1379999999990104,-7.5766218828876575e-06,18214.69000984467,0.0142953878333201
18213.784,18213.784,18213.701,18213.701,0.0829999999987194,-4.556988267734319e-06,18214.558141865386,0.0136382295828765
18213.701,18213.701,18213.628,18213.628,0.0730000000003201,-4.007971801001098e-06,18214.43412295,0.0130691778607503
18213.628,18213.628,18213.507,18213.507,0.120999999999185,-6.643377145953977e-06,18214.310506556667,0.012163255910156
18213.507,18213.507,18213.44,18213.44,0.0670000000027357,-3.6785886431411896e-06,18214.194439015777,0.0116804461277965
18213.44,18213.44,18213.358,18213.358,0.0819999999985157,-4.502169826170466e-06,18214.082913813672,0.0110997319353603
18213.358,18213.358,18213.211,18213.211,0.147000000000844,-8.070999318210426e-06,18213.96665863852,0.0101276561536002
18213.211,18213.211,18213.052,18213.052,0.1589999999996507,-8.729926864625703e-06,18213.84470415338,0.009190148866511
18213.052,18213.052,18212.861,18212.861,0.190999999998894,-1.0486984828195212e-05,18213.713543599595,0.0082072996006783
18212.861,18212.861,18212.802,18212.802,0.0590000000011059,-3.239469076321555e-06,18213.59200445298,0.007925340805693
18212.802,18212.802,18212.659,18212.659,0.1430000000000291,-7.851619975851598e-06,18213.46760385925,0.0072731473261059
18212.659,18212.659,18212.564,18212.564,0.0950000000011641,-5.21615212811799e-06,18213.347123344683,0.0068687498317362
18212.564,18212.564,18212.442,18212.442,0.1219999999993888,-6.698672410987427e-06,18213.226440232054,0.0063782818238481
18212.442,18212.442,18212.388,18212.388,0.0540000000000873,-2.965006010713367e-06,18213.11464820112,0.0061683302121064
18212.388,18212.388,18212.245,18212.245,0.1430000000000291,-7.851798457192416e-06,18212.998695107635,0.0056389800755569
18212.245,18212.245,18212.143,18212.143,0.1019999999989522,-5.600627489887877e-06,18212.884602426617,0.0052902416951854
18212.143,18212.143,18212.018,18212.018,0.125,-6.863552520997018e-06,18212.7690554364,0.0048910378341465
18212.018,18212.018,18211.932,18211.932,0.0859999999993306,-4.722156545122758e-06,18212.65744804488,0.0046320577848806
18211.932,18211.932,18211.811,18211.811,0.120999999999185,-6.643995815402981e-06,18212.54458830556,0.0042880291307879
18211.811,18211.811,18211.727,18211.727,0.0840000000025611,-4.612391376279668e-06,18212.435576531487,0.0040624557294048
18211.727,18211.727,18211.609,18211.609,0.1179999999985739,-6.47934158026775e-06,18212.325366327288,0.0037629877640579
18211.609,18211.609,18211.473,18211.473,0.135999999998603,-7.467764105761887e-06,18212.21171748365,0.0034475498649742
18211.473,18211.473,18211.364,18211.364,0.1090000000003783,-5.985237987116143e-06,18212.09868848583,0.0032149409583239
18211.364,18211.364,18211.258,18211.258,0.1059999999997671,-5.820541503664956e-06,18211.98659668772,0.0030027627153002
18211.258,18211.258,18211.119,18211.119,0.1390000000028521,-7.632641303656484e-06,18211.87091712936,0.0027467612896773
18211.119,18211.119,18211.037,18211.037,0.0819999999985157,-4.5027436259559295e-06,18211.75972817877,0.0026056316830571
18211.037,18211.037,18210.846,18210.846,0.190999999998894,-1.0488145183562558e-05,18211.63789775494,0.0023081468386685
18210.846,18210.846,18210.767,18210.767,0.0790000000015425,-4.338074134579983e-06,18211.52177805428,0.0021964473894988
18210.767,18210.767,18210.632,18210.632,0.1349999999983993,-7.413196819183732e-06,18211.403140980376,0.00201683004919
18210.632,18210.632,18210.552,18210.552,0.0800000000017462,-4.393038089078871e-06,18211.289655516324,0.001916796787268
18210.552,18210.552,18210.497,18210.497,0.055000000000291,-3.020226954197902e-06,18211.183968114143,0.0018489004960178
18210.497,18210.497,18210.33,18210.33,0.1669999999976426,-9.170534994051849e-06,18211.070105698927,0.0016569782758585
18210.33,18210.33,18210.208,18210.208,0.1220000000030268,-6.699494188300292e-06,18210.955158272405,0.0015318764888044
18210.208,18210.208,18210.09,18210.09,0.1179999999985739,-6.479882052934372e-06,18210.839803836083,0.0014201901498495
18210.09,18210.09,18210.017,18210.017,0.0730000000003201,-4.008766568475153e-06,18210.73009665794,0.0013544017465953
18210.017,18210.017,18209.887,18209.887,0.1300000000010186,-7.138927986760635e-06,18210.61768377021,0.001243894309631
18209.887,18209.887,18209.747,18209.747,0.1399999999994179,-7.688131178351654e-06,18210.501592600853,0.0011363640139441
18209.747,18209.747,18209.609,18209.609,0.1379999999990104,-7.578358996340739e-06,18210.382580254078,0.0010408491654044
18209.609,18209.609,18209.455,18209.455,0.1539999999986321,-8.457073405465643e-06,18210.258902886864,0.0009453554343502
18209.455,18209.455,18209.318,18209.318,0.1370000000024447,-7.523563994804583e-06,18210.13344916861,0.0008689755250923
18209.318,18209.318,18209.179,18209.179,0.1389999999992142,-7.633454476407842e-06,18210.006189279466,0.0007984851572197
18209.179,18209.179,18209.088,18209.088,0.0910000000003492,-4.997479567836471e-06,18209.883764042203,0.0007552888537595
18209.088,18209.088,18209.003,18209.003,0.0849999999991268,-4.667998748764113e-06,18209.766328836577,0.0007163088165558
18209.003,18209.003,18208.842,18208.842,0.1610000000000582,-8.841780079871242e-06,18209.6430849917,0.0006480826169918
18208.842,18208.842,18208.727,18208.727,0.1150000000016007,-6.3156130413188905e-06,18209.52094032614,0.0006038410818783
18208.727,18208.727,18208.617,18208.617,0.110000000000582,-6.041059322892117e-06,18209.40041494932,0.0005641686952743
18208.617,18208.617,18208.48,18208.48,0.1369999999988067,-7.523910245277321e-06,18209.277692956075,0.0005184798560847
18208.48,18208.48,18208.265,18208.265,0.2150000000001455,-1.180768521036324e-05,18209.1426672286,0.0004560596288304
18208.265,18208.265,18208.097,18208.097,0.1679999999978463,-9.226579248400311e-06,18209.003244931453,0.0004141067934487
18208.097,18208.097,18207.957,18207.957,0.1400000000030559,-7.688886982659682e-06,18208.863745607257,0.0003825272730323
18207.957,18207.957,18207.836,18207.836,0.120999999999185,-6.645446273823019e-06,18208.72671285962,0.0003571750358032
18207.836,18207.836,18207.676,18207.676,0.1599999999998544,-8.78742537002708e-06,18208.58661781167,0.0003263724826055
18207.676,18207.676,18207.576,18207.576,0.0999999999985448,-5.49218911838345e-06,18208.451868770117,0.0003084672728138
18207.576,18207.576,18207.48,18207.48,0.0960000000013678,-5.272530511524209e-06,18208.32228626743,0.00029191065071
18207.48,18207.48,18207.373,18207.373,0.1069999999999709,-5.876705617691158e-06,18208.195714765105,0.0002742423649044
18207.373,18207.373,18207.243,18207.243,0.1300000000010186,-7.139964672608912e-06,18208.06868612976,0.000254117915073
18207.243,18207.243,18207.124,18207.124,0.1189999999987776,-6.535860481382549e-06,18207.942727979123,0.0002369751611641
18207.124,18207.124,18207.043,18207.043,0.0809999999983119,-4.448808059831499e-06,18207.822764248573,0.0002258088676108
18207.043,18207.043,18206.943,18206.943,0.1000000000021827,-5.492380064198166e-06,18207.705462348764,0.0002124964319939
18206.928,18206.928,18206.84,18206.84,0.087999999999738,-5.657182537421868e-06,18207.59006736893,0.0001994533627907
18206.84,18206.84,18206.706,18206.706,0.1340000000018335,-7.359871345147262e-06,18207.47219171974,0.0001836593174877
18206.706,18206.706,18206.661,18206.661,0.0449999999982537,-2.4716167766891672e-06,18207.36403282377,0.0001785460940717
18206.661,18206.661,18206.561,18206.561,0.0999999999985448,-5.492495301462341e-06,18207.256961780604,0.0001673930987108
18206.561,18206.561,18206.494,18206.494,0.0670000000027357,-3.679992064520299e-06,18207.15523354319,0.0001601738457949
18206.494,18206.494,18206.397,18206.397,0.0969999999979336,-5.327769311169739e-06,18207.05413573743,0.0001500821235485
18206.397,18206.397,18206.333,18206.333,0.0640000000021245,-3.515247964935853e-06,18206.957984305773,0.0001436511642766
18206.333,18206.333,18206.259,18206.259,0.0740000000005238,-4.0645197471045336e-06,18206.86478639833,0.00013637475362
18206.259,18206.259,18206.167,18206.167,0.091999999996915,-5.053207251304315e-06,18206.77174821189,0.0001277134086142
18206.167,18206.167,18206.124,18206.124,0.0430000000014842,-2.361837063369343e-06,18206.68538178364,0.0001237571297212
18206.108,18206.108,18205.986,18205.986,0.1219999999993888,-7.579867081997094e-06,18206.592130879155,0.0001117885394668
18205.986,18205.986,18205.924,18205.924,0.0620000000017171,-3.4054733427657524e-06,18206.503046761933,0.0001067915663407
18205.924,18205.924,18205.811,18205.811,0.1129999999975552,-6.206770938765871e-06,18206.41077386034,9.81777748674905e-05
18205.811,18205.811,18205.71,18205.71,0.1010000000023865,-5.547679254869209e-06,18206.31733734563,9.110443493584374e-05
18205.71,18205.71,18205.601,18205.601,0.1090000000003783,-5.98713260846484e-06,18206.221825699547,8.406532049954105e-05
18205.601,18205.601,18205.484,18205.484,0.1169999999983701,-6.4265936619012365e-06,18206.12344893961,7.717267258547704e-05
18205.484,18205.484,18205.388,18205.388,0.0960000000013678,-5.273136380323784e-06,18206.025389080995,7.19592166940093e-05
18205.388,18205.388,18205.257,18205.257,0.1309999999975843,-7.195671962501038e-06,18205.92293720353,6.54605187529034e-05
18205.257,18205.257,18205.17,18205.17,0.0870000000031723,-4.778839430952253e-06,18205.822545576397,6.148888508922575e-05
18205.17,18205.17,18205.063,18205.063,0.1069999999999709,-5.877451295432934e-06,18205.721272832878,5.691519067807099e-05
18205.063,18205.063,18204.969,18204.969,0.0939999999973224,-5.163398775209771e-06,18205.62096978849,5.317328548095651e-05
18204.954,18204.954,18204.841,18204.841,0.1130000000011932,-7.031047402517032e-06,18205.51697381669,4.849753772541338e-05
18204.841,18204.841,18204.753,18204.753,0.087999999999738,-4.833879076460157e-06,18205.415110641134,4.553310094744887e-05
18204.753,18204.753,18204.62,18204.62,0.1330000000016298,-7.305784374134205e-06,18205.30909588898,4.141295693705154e-05
18204.62,18204.62,18204.504,18204.504,0.1159999999981664,-6.372008863553269e-06,18205.20174977045,3.816891806744344e-05
18204.504,18204.504,18204.399,18204.399,0.1049999999995634,-5.767803396339311e-06,18205.094716467724,3.546110855432108e-05
18204.399,18204.399,18204.307,18204.307,0.0920000000005529,-5.053723553305467e-06,18204.98968760536,3.32362448007154e-05
18204.307,18204.307,18204.172,18204.172,0.1350000000020372,-7.415827474321901e-06,18204.880662591317,3.02382028003704e-05
18204.172,18204.172,18204.05,18204.05,0.1219999999993888,-6.701760453586836e-06,18204.76990757914,2.779787531319623e-05
